Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,calculated_roa_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:BIG,BIG SHOPPING CENTE,Real Estate,Israel,117728563754.05522,1.085581222647321,199749441.591467,65507648.979733,970264067.943467,298108184.88,66737761.92,3975131574.0559998,66737761.92,3975131574.0559998,298108184.88,199749441.591467,65507648.979733,298108184.88,66737761.92,66737761.92,298108184.88,8.957409,8.957409,0.02764055973771322,9.787313000000001,9.787313000000001,9.787313000000001,3.235897,0.07945274955899988,9.787313000000001,0.002561966820370476,15.854501,14.923979000000001,0.00014923979,542285124.54898,605940000.0,427267866.666667,605940000.0,0.25751,0.271364,1.0,0.547589,2.5,0.43722799999999995,0.004806615114660165,0.17407,0.0,13.737,44000.0,0.000312,0.421918,0.05747254199239635,20389800,218160000,10.699467,10000000,7588443870,274137448980,21.816,-0.004077,-0.1421,-0.004077,-0.1421,-0.004077,-0.1421,-0.004077,0.249592,0.001075912694611084,-0.1421,0.23579,0.0006240523077314862,-2400.417356,41.659422,0.0004245882347659391,59983836.783999994,81923845.424,126.508144,92.628023,92.628023,5.7008155097007605e-06,2.006401,2.6236639999999998,2.6236639999999998,1.620773,0.24154644160903488,ILS,ILS,0.30591199999999996,0.30591199999999996,618,620,542,452,0.705426,23200.0,44190.0,37262.38,18.081560999999997,89.655172,-1.346458,1.9818959999999999,60.601776,0.8602540261370164,1.5537370000000001,1.4781030000000002,3.720793,2.582727,0.47654300000000005,0.8821549999999999,0.469095,0.749726,1.4881030000000002,2.592727,0.8921549999999999,0.759726,1.1239139999999999,0.00184143601947906,3702805265.047467,6033047688.797335,6033047688.797335,0.031062,0.044833832497383895,-700906866.666667,-383906066.666667,-383906066.666667,2388362338.7178674,4133569578.2784,4133569578.2784,6.401873999999999,0.13074474341461995,None
TLV:BRND,BRAND INDUSTRIES,Basic Materials,Israel,1.091369683350407e+17,1.1058278102874783,147949600.0,-6232600.0,16081733.333332999,92461000.0,239000.0,66352000.0,-2673220.0,66352000.0,92461000.0,147949600.0,-6232600.0,92461000.0,239000.0,-2673220.0,92461000.0,0.47661099999999995,0.47661099999999995,0.0014707148927944713,3286.575455,3286.575455,3286.575455,0.733012,0.01799804470282633,3286.575455,0.8603073456784309,-14.328918,46.085159000000004,0.00046085159000000005,1100937.834309,3705000.0,8278000.0,3705000.0,-0.06823,0.0,0.0,0.0,0.0,0.00025299999999999997,2.781326045013178e-06,0.0371,0.0,-0.408,494.1,-0.000826,0.321804,0.04383528056001667,50871000,-7304000,-0.14357899999999998,195,51024795,7846385266,-37456.410256,0.539065,-0.28088,0.539065,-0.28088,0.539065,-0.28088,0.539065,7.592105,0.032727179349980304,-0.28088,0.221912,0.000587322175297127,6096.806889,6096.806889,0.062137983448482,5403466.666666999,3956000.0,9.442974000000001,12.898078,12.898078,7.938155293212958e-07,1.569863,1.0067030000000001,1.0067030000000001,1.004346,0.1496793211907329,USD,ILS,1.0,0.30591199999999996,27,9,9,18,1.312683,193.7022,588.0531,503.15634000000006,-1.7999060000000002,155.082286,-15.976976,1.5235049999999999,12.504417,0.17750263736076236,1.7812919999999999,2.073362,2.511541,1.315731,0.7307,3.302885,1.610741,1.6426319999999999,2.0833619999999997,1.325731,3.3128849999999996,1.6526319999999999,1.8679970000000001,0.003060551750470967,179403400.0,212962400.0,212962400.0,0.021122,0.030486775159672352,37624866.666667,48165866.666667,48165866.666667,107968866.666667,101636333.333333,101636333.333333,6.889357,0.14070055319063074,None
TLV:HGG,HAGAG GROUP REAL,Real Estate,Israel,4598928848733.831,1.1061889176980813,199871800.0,68374333.333333,309762200.0,146579000.0,33891000.0,1384191000.0,33891000.0,1384191000.0,146579000.0,199871800.0,68374333.333333,146579000.0,33891000.0,33891000.0,146579000.0,3.4629239999999997,3.4629239999999997,0.010685808551240744,8.722942,8.722942,8.722942,0.019514,0.00047913791906674516,8.722942,0.0022833527424754967,9.820387,9.742111,9.742111e-05,52523692.822877005,53361000.0,76570266.666667,53361000.0,0.23121,0.0,0.0,0.0,0.0,0.14212,0.0015623796739813159,0.1588,0.0,0.653,1919.0,0.00033999999999999997,0.519478,0.0707619043727124,50215000,33891000,0.674918,140,507580310,286028738,242078.571429,-0.591,0.209616,-0.16681600000000002,0.209616,-0.16681600000000002,0.209616,-0.484954,0.201505,0.0008686247456954009,0.209616,4.828387,0.012779023919465235,-17.987157999999997,5559.522011,0.05666203522441752,-76037600.0,-179947000.0,1498.0407699999998,28207.211619,28207.211619,0.0017360200971039477,1.7810669999999997,1.861784,1.861784,1.365472,0.20349851750786327,USD,ILS,1.0,0.30591199999999996,0,0,0,0,1919.0,5.65,1938.0,7.494,25507.152389,33864.60177,-0.980392,1.980335,60.315891,0.8561958328216558,1.600314,1.569201,0.5610890000000001,0.6287729999999999,14.867757000000001,23.181103,1.60164,1.549527,1.579201,0.6387729999999999,23.191103,1.559527,1.569364,0.0025712673721243226,1413982266.666667,1612171266.666667,1612171266.666667,0.041022,0.05920975715368239,371335333.333333,423253133.333333,423253133.333333,884292400.0,1029445400.0,1029445400.0,0.941104,0.01922005978350597,None
TLV:MLSR,MELISRON,Real Estate,Israel,7425736233722.777,1.117583226282514,408861585.066667,102990373.333333,1505666498.5104,341703704.0,-76478000.0,6159844032.0,4282768.0,6159844032.0,341703704.0,408861585.066667,102990373.333333,341703704.0,-76478000.0,4282768.0,341703704.0,5.272698999999999,5.272698999999999,0.016270369220438716,224.5725,224.5725,224.5725,0.030488,0.0007485885454805231,224.5725,0.0587850101215368,8.134812,8.134830000000001,8.134830000000002e-05,724003176.8953071,724000000.0,897133333.333333,724000000.0,-0.22380999999999998,0.176648,1.0,-0.217523,0.0,0.016819,0.00018489771838370216,0.25085,0.0,-5.27,24280.0,-0.000217,0.473706,0.06452696490088146,47452100,-250000000,-5.268471,2266,5889655505,3405492655,-110326.56663699998,-0.269106,-0.167968,-0.269106,-0.167968,-0.269106,-0.167968,-0.269106,0.22308899999999998,0.0009616665883846121,-0.167968,0.23320300000000002,0.0006172054383981755,-834.5136719999999,119.830272,0.0012212969171776396,146878548.26666698,94526808.0,40.098813,62.306722,62.306722,3.834683237665707e-06,1.974061,1.937759,1.937759,1.393034,0.20760612728642464,ILS,ILS,0.30591199999999996,0.30591199999999996,114,114,120,120,24280.0,10700.0,24550.0,19477.691000000003,24.655433,126.915888,-0.538365,1.961011,56.86957099999999,0.8072746484762245,1.5400459999999998,1.54255,1.469856,1.361664,0.07822799999999999,0.064929,0.8691399999999999,1.134177,1.55255,1.371664,0.074929,1.144177,1.348363,0.0022091763209043077,6477161981.314135,6591587834.666667,6591587834.666667,0.008398000000000001,0.012121387074658103,-263380466.66666698,197800000.0,-9731210.0,4204559700.5456,4273305122.1333327,4273305122.1333327,1.118384,0.022840629028158994,None
TLV:BOTI,BONEI HATICHON CIV,Real Estate,Israel,319636.126772,1.1662549080485338,274701066.666667,-6176200.0,87401000.0,413928000.0,5309000.0,324314000.0,5309000.0,324314000.0,413928000.0,274701066.666667,-6176200.0,413928000.0,5309000.0,5309000.0,413928000.0,0.199455,0.199455,0.0006154734971335561,18.319858,18.319858,18.319858,0.23708200000000001,0.005821204065193301,18.319858,0.004795480470472195,3.108372,3.0081279999999997,3.0081279999999998e-05,28388000.934946995,30219000.0,9860533.333333,30219000.0,0.012819999999999998,0.0,0.0,0.0,0.0,0.017325999999999998,0.0001904713638573056,0.01,0.0,0.35100000000000003,2121.0,0.000165,0.8656799999999999,0.11792061526642064,15261400,5309000,0.347871,79,82549036,9813492501,67202.531646,0.174873,0.504512,0.174873,0.504512,0.174873,0.504512,0.174873,4.431782,0.019104019814532917,0.504512,7.3529029999999995,0.01946052031755277,104.76091,104.76091,0.0010677116415435004,172490066.66666698,154765000.0,0.47857299999999997,0.5333829999999999,0.5333829999999999,3.282719398006282e-08,5.1400239999999995,6.0517129999999995,6.0517129999999995,2.461023,0.3667702684879325,USD,ILS,1.0,0.30591199999999996,0,0,0,0,0.0,802.8,2145.0,802.8,164.200299,164.200299,-1.118881,1.9642380000000002,57.433384999999994,0.8152780981357266,1.212914,1.166052,1.186862,1.011339,56.937761,70.06501800000001,1.111761,1.056759,1.176052,1.021339,70.075018,1.066759,1.121405,0.0018373252396748467,648278000.0,746316400.0,746316400.0,0.027114,0.039135423808321,52317400.0,35978800.0,35978800.0,541315800.0,640174333.333333,640174333.333333,3.247156,0.06631629707914333,None
TLV:ELCO,ELCO LTD,Industrials,Israel,725809.664772,1.1759943987369335,10203049400.0,236846933.33333302,1998053466.6666672,6711276000.0,203310000.0,6464479000.0,203310000.0,6464479000.0,6711276000.0,10203049400.0,236846933.33333302,6711276000.0,203310000.0,203310000.0,6711276000.0,0.588575,0.588575,0.0018162107421492706,16.900969,16.900969,16.900969,0.46748,0.01147829222124229,16.900969,0.004424066320358814,7.094099000000001,5.586671,5.586671e-05,488806526.433808,696540000.0,908375866.666667,696540000.0,0.02866,0.056729999999999996,2.5,0.074525,2.5,0.072889,0.0008012967355532235,0.1569,0.0,3.43,19060.0,0.00018,3.032079,0.413021695333603,27326200,40926844,1.497714,14600,1993960141,158410867253,2803.208493,0.7240000000000001,0.110474,0.8517,0.110474,0.8517,0.110474,0.755925,8.944395,0.03855647667439624,0.110474,3.5737660000000004,0.009458488144502833,22.357995000000003,22.357995000000003,0.00022787021936971892,770696266.666667,747275000.0,2.5872189999999997,2.668308,2.668308,1.642217024437477e-07,5.972068,5.202079,5.202079,2.281807,0.34006141593461087,USD,ILS,1.0,0.30591199999999996,0,0,0,0,19060.0,11000.0,19600.0,17158.742,11.080404,73.272727,-2.755102,1.8744189999999998,43.371008,0.6156599148120799,1.317584,1.36101,0.351548,0.121246,0.624492,0.812717,1.217633,1.209933,1.37101,0.131246,0.822717,1.219933,1.2954709999999998,0.0021225173470484017,11247546533.333334,7380006333.333333,7380006333.333333,0.047549,0.06863060657453181,1014083133.333333,661406933.333333,661406933.333333,8539376733.333333,5440066933.333333,5440066933.333333,4.464683,0.09118171230215022,None
TLV:TIGBUR,TIGBUR - TEMPORARY,Real Estate,Israel,167.49255,1.176651554756651,828418000.0,9444933.333333,101910866.666667,881144000.0,9741000.0,405488000.0,9741000.0,405488000.0,881144000.0,828418000.0,9444933.333333,881144000.0,9741000.0,9741000.0,881144000.0,0.075254,0.075254,0.0002322170041026228,8.19207,8.19207,8.19207,0.0009050000000000001,2.2220960169898763e-05,8.19207,0.0021443895306252456,3.11449,2.958151,2.958151e-05,23705128.03261,26085000.0,23052066.666667003,26085000.0,0.01105,0.0,0.0,0.0,0.0,0.016314,0.00017934605967725293,0.01,0.0,1.037,2907.0,0.000357,0.835482,0.11380712443861433,9388070,9741000,1.037593,13692,66417298,79752716,711.4373360000001,0.809,0.090921,0.04192,0.090921,0.04192,0.090921,0.6172300000000001,8.106399,0.0349441392019079,0.090921,3.265303,0.00864209624069106,13.272313,13.272313,0.0001352699504071618,12725733.333333,11482000.0,5.219133,5.784471,5.784471,3.560067561003031e-07,2.373566,2.314739,2.314739,1.522427,0.22688977695181134,USD,ILS,1.0,0.30591199999999996,0,0,0,0,2907.0,8.0,2861.0,11.18,25901.788909,36237.5,1.6078290000000002,2.032247,70.446373,1.0,1.441332,1.4533479999999999,0.13891900000000001,0.151619,3.360926,3.896208,1.220808,1.203841,1.4633479999999999,0.161619,3.9062080000000003,1.213841,1.338595,0.002193172296540992,312589533.333333,312792600.0,312792600.0,0.051142,0.07381662035867644,42863666.666667,40282733.333333,40282733.333333,216931333.33333302,215280266.66666698,215280266.66666698,2.293212,0.046834007438341874,None
TLV:NVMI,NOVA MEASURING INS,Technology,Israel,205352847.145775,1.1919191480608804,251937600.0,45276600.0,208601333.33333302,292507000.0,53841000.0,455687000.0,53841000.0,455687000.0,292507000.0,251937600.0,45276600.0,292507000.0,53841000.0,53841000.0,292507000.0,9.426984,9.426984,0.02908956310898237,51.926941,47.79875,51.410917,9.235968,0.22677577575520386,17.136972,0.00448584342460672,38.868567,38.952616,0.00038952615999999997,70637492.011522,70332000.0,59304666.66666701,70332000.0,0.18407,0.44841400000000003,2.5,1.220637,6.25,0.8619209999999999,0.009475428166181042,0.8537399999999999,2.0,1.841,32740.0,5.6000000000000006e-05,6.902845,0.9402870916374821,28260000,53841000,1.905202,713,2757452120,270158533179,75513.32398300001,0.508,0.10194600000000001,0.130357,0.10194600000000001,0.130357,0.10194600000000001,0.41358900000000004,6.681089999999999,0.028800079909769412,0.10194600000000001,3.4428989999999997,0.009112129718123864,124.30428899999998,124.30428899999998,0.001266895605040923,52056733.333333,79747000.0,52.970133999999995,34.577503,34.577503,2.128081319290649e-06,0.522512,0.66394,0.66394,0.815825,0.12158372932279282,USD,ILS,1.0,0.30591199999999996,0,0,0,0,32740.0,15950.0,33970.0,28934.266,13.153035000000001,105.26645800000001,-3.6208419999999997,1.8634849999999998,41.875059,0.5944246270847756,3.651243,2.794159,1.007103,0.38710300000000003,0.7913439999999999,0.608269,7.714906,8.00526,2.804159,0.39710300000000004,0.618269,8.015260000000001,5.40971,0.008863342612456172,519880333.333333,629910200.0,629910200.0,0.105474,0.15223757803197055,377047466.666667,466303866.666667,466303866.666667,185301933.33333302,253144200.0,253144200.0,25.358682,0.5178974736808225,None
TLV:CMDR,COMPUTER DIRECT,Technology,Israel,3286.0182839999998,1.1996981930247306,1722244000.0,39625333.333333,143113533.33333302,2116012000.0,47600000.0,597164000.0,47600000.0,597164000.0,2116012000.0,1722244000.0,39625333.333333,2116012000.0,47600000.0,47600000.0,2116012000.0,0.21995100000000004,0.21995100000000004,0.0006787195666592606,6.0401739999999995,6.0401739999999995,6.0401739999999995,0.135884,0.003336434200802788,2.013391,0.0005270334093159718,2.427412,2.3145189999999998,2.314519e-05,211542370.57340902,231219000.0,174396666.66666698,231219000.0,0.02249,0.0,0.0,0.0,0.0,0.022851,0.00025120980812093336,0.07376,0.0,13.872,28590.0,0.00048499999999999997,1.299361,0.17699548167127763,3431620,47600000,13.870999999999999,10000000,465737148,28753303728,4.76,0.6609999999999999,0.138046,0.089949,0.138046,0.089949,0.138046,0.518237,7.448869999999999,0.03210973826688221,0.138046,3.965449,0.010495133803984539,11.655228,11.655228,0.00011878879842150827,164961800.0,245001000.0,2.8233029999999997,1.9009599999999998,1.9009599999999998,1.1699507233702651e-07,4.434169,5.7086190000000006,5.7086190000000006,2.390272,0.35622613165305134,USD,ILS,1.0,0.30591199999999996,218,218,170,268,28590.0,14530.0,28720.0,23069.791,23.928301,96.765313,-1.520674,1.9816770000000001,60.561626000000004,0.8596840890587797,1.512055,1.4282139999999999,0.005328,0.004495,0.695891,0.640677,1.300651,1.215255,1.4382139999999999,0.014495,0.6506770000000001,1.225255,1.331734,0.002181931140607668,1248032733.333333,1692648933.333333,1692648933.333333,0.048122000000000005,0.06945765525204778,180194266.66666698,164523400.0,164523400.0,823774400.0,1197924200.0,1197924200.0,4.083462,0.08339607924700655,None
TLV:DELT,DELTA-GALIL IND,Consumer Cyclical,Israel,12476612024.297495,1.2005752653792272,1513004933.333333,3913933.333333,347304533.333333,1529639000.0,5099000.0,1291326000.0,5099000.0,1291326000.0,1529639000.0,1513004933.333333,3913933.333333,1529639000.0,5099000.0,5099000.0,1529639000.0,0.721952,0.721952,0.0022277823178289097,203.737392,203.737392,203.737392,0.006793,0.00016679224578356052,203.737392,0.053331127590668985,5.885441,5.52541,5.52541e-05,213781595.48313302,239937000.0,188716800.0,239937000.0,0.0033299999999999996,0.0011380000000000001,1.0,0.026364999999999996,1.0,0.026180000000000002,0.00028780678204918977,0.17945,0.0,0.2,12860.0,1.6e-05,1.9374040000000001,0.26390799336894055,25500600,5099000,0.199956,23100,1104262870,1039081080,220.735931,-0.517216,-0.032314999999999997,-0.517216,-0.032314999999999997,-0.517216,-0.032314999999999997,-0.517216,0.198278,0.0008547141625616868,-0.032314999999999997,0.24676900000000002,0.0006531098177471103,-393.911338,253.86423399999998,0.002587356276432911,165789200.0,242252000.0,6.6606440000000005,4.558323000000001,4.558323000000001,2.805431619395105e-07,2.22395,2.43391,2.43391,1.561099,0.23265312813665007,USD,ILS,1.0,0.30591199999999996,0,0,0,0,12860.0,34.0,13370.0,46.39,27621.491701,37723.529412,-3.81451,1.923515,50.649349,0.7189773843999038,1.471402,1.423807,0.300607,0.228954,0.568153,0.472325,1.63429,1.5895709999999998,1.433807,0.238954,0.482325,1.5995709999999999,1.516689,0.0024849639340266926,1554818933.333333,1715011533.333333,1715011533.333333,0.022973,0.03315844549489409,272067733.333333,305471266.666667,305471266.666667,1073090066.666667,1204520200.0,1204520200.0,1.757479,0.03589279340886479,None
TLV:CLIS,CLAL INSURANCE ENT,Financial Services,Israel,12905921.461127,1.24064371994718,4807175545.404267,59371237.80693299,1023800992.874667,8036742940.952002,255763539.928,4076949182.7520003,255763539.928,4076949182.7520003,8036742940.952002,4807175545.404267,59371237.80693299,8036742940.952002,255763539.928,255763539.928,8036742940.952002,-0.9027459999999999,17.403392,0.053702973283327834,1.674218,1.674218,1.674218,0.053239,0.0013072062966687735,1.674218,0.0004382501066500088,-15.991244,546.858978,0.00546858978,-3604871150.2788095,1536706000.0,627569333.333333,1536706000.0,0.03182,0.013325,1.0,0.037735000000000005,1.0,0.042558,0.0004678564182753788,0.21675,0.0,12.35,6770.0,0.0018239999999999999,0.208713,0.028430326880718573,67644896,836068992,12.359676,4198,139866587928,139866587928,199158.883278,0.450666,0.02544,0.450666,0.02544,0.450666,0.02544,0.450666,6.963163000000001,0.030016007990425177,0.02544,1.844987,0.004883024704544686,3.714989,3.714989,3.786275819392985e-05,69833652.5424,761290461.8160001,2002.8536789999998,183.723027,183.723027,1.1307280970584588e-05,19.377423,18.765151,18.765151,4.332876000000001,0.6457355716890575,ILS,ILS,0.30591199999999996,0.30591199999999996,0,0,0,0,6770.0,2755.0,6920.0,5706.8604,18.62915,145.735027,-2.16763,1.9279709999999999,51.357425,0.7290286612768553,1.052163,1.053839,8.033786,7.503499000000001,0.041686,0.038734,27.934129,125.174677,1.063839,7.513499,0.048734,125.18467700000001,63.124258,0.10342364485546868,36475261386.456535,38382829686.51574,38382829686.51574,0.026663,0.0384844657741854,83037709266.66667,88738097800.0,88738097800.0,34663568680.79947,36419546470.056,36419546470.056,2.264226,0.04624202966236312,None
TLV:ZUR,ZUR SHAMIR HOLD,Financial Services,Israel,189768203598.3917,1.2561082903180585,918302936.512533,23154377.309333,66046829.0768,924610454.464,36412705.36,235592314.472,36412705.36,235592314.472,924610454.464,918302936.512533,23154377.309333,924610454.464,36412705.36,36412705.36,924610454.464,0.780993,0.780993,0.0024099696319812864,1.706864,1.706864,1.706864,0.066285,0.0016275318727754025,1.706864,0.00044679565626284067,2.64155,2.639889,2.639889e-05,894896547.6548929,896022000.0,719227400.0,896022000.0,0.03938,0.062074000000000004,2.5,0.095996,2.5,0.088216,0.000969792325639852,1e-05,0.0,1.8030000000000002,1026.0,0.001757,0.547204,0.07453866596923396,65099900,119030000,1.8284209999999999,444,2360941144,20034329082,268085.585586,0.005914,-0.046188,0.005914,-0.046188,0.005914,-0.046188,0.005914,1.0190000000000001,0.004392588848235099,-0.046188,0.245381,0.0006494362751747734,288.633011,288.633011,0.0029417158172686097,-28377049.732267,-364324060.92800003,120.193804,64803.327512,64803.327512,0.003988337466304637,48.670209,45.010478000000006,45.010478000000006,6.7099850000000005,1.0,ILS,ILS,0.30591199999999996,0.30591199999999996,11,11,14,21,1026.0,490.5,1150.0,953.7986,7.569878999999999,109.17431200000001,-10.782608999999999,1.623958,18.342056,0.2603690611580528,1.1252309999999999,1.137294,2.212454,2.34203,1.944751,2.090128,1.250604,1.292342,1.147294,2.35203,2.1001279999999998,1.302342,1.224818,0.0020067585086637444,4382051454.082132,4600965140.402133,4600965140.402133,0.027913999999999998,0.04029011655179879,1096572466.666667,1263817400.0,1263817400.0,3893855833.7952,4045503550.141867,4045503550.141867,2.053162,0.04193149363430894,None
TLV:ARKO,ARKO CORP,Consumer Defensive,United States,670426869.663548,1.2747814694833768,4369605266.666667,-3488200.0,-34294859.066667,8211814137.0,1269133.0,-574240000.0,1269133.0,-574240000.0,8211814137.0,4369605266.666667,-3488200.0,8211814137.0,1269133.0,1269133.0,8211814137.0,0.361282,0.361282,0.001114835406439575,168.938348,168.938348,168.938348,0.22913699999999998,0.005626126133094024,168.938348,0.044221988431779075,8.315605999999999,6.281778,6.281778e-05,382148117.151823,569079372.0,132895333.333333,569079372.0,0.00198,0.0,0.0,0.0,0.0,0.011131,0.00012236735259700272,0.58236,0.0,0.049,2758.0,1.8e-05,5.740623,0.7819723179148942,124428000,4228000,0.033979,10380,1623346491,103001236456,407.321773,0.428571,-0.10813900000000001,0.428571,-0.10813900000000001,0.428571,-0.10813900000000001,0.428571,6.796537,0.029297735655365288,-0.10813900000000001,0.239186,0.0006330403124689905,394.189479,394.189479,0.004017535698212885,118451533.333333,435427335.0,13.704732,3.7281690000000003,3.7281690000000003,2.2945112040214413e-07,14.248372,15.631398999999998,15.631398999999998,3.954656,0.5893688286933577,USD,ILS,1.0,0.30591199999999996,0,0,0,0,-0.07169299999999999,2430.0,3667.0,3140.7903,-12.187706,13.497942000000002,-24.788656,0.530315,0.531315,0.00754212001801711,1.164397,1.1223530000000002,2.063535,1.0611629999999999,1.124406,0.8707860000000001,1.2647329999999999,1.4968569999999999,1.1323530000000002,1.0711629999999999,0.8807860000000001,1.506857,1.319605,0.002162058821657765,2278582041.8666673,3434779666.666667,3434779666.666667,0.020368999999999998,0.029399920614873884,105207208.133333,246170200.0,246170200.0,1975872053.066667,3060071533.333333,3060071533.333333,4.775535,0.09753020728657531,None
TLV:RIT1,REIT 1 LTD,Real Estate,Israel,27982670362362.637,1.316906244401585,94991284.386667,77251590.2656,371945348.554667,93031510.144,43437668.528000005,1580026608.552,43437668.528000005,1580026608.552,93031510.144,94991284.386667,77251590.2656,93031510.144,43437668.528000005,43437668.528000005,93031510.144,5.832212,5.832212,0.017996901133911367,6.676193,6.676193,6.676193,3.120978,0.07663108047417712,6.676193,0.001747587407533572,0.0,100000.0,1.0,0.0,0.0,0.0,0.0,0.46691000000000005,2.041243,2.5,1.30285,2.5,1.615369,0.01775837103560037,0.46663999999999994,0.0,0.795,1743.0,0.00045599999999999997,0.35329699999999997,0.04812517282573308,178824992,141994000,0.794039,10000000,1773666538,94912670223,14.1994,-0.192,0.017193,-0.23440300000000003,0.017193,-0.23440300000000003,0.017193,-0.202601,0.22974,0.000990336959758127,0.017193,1.561226,0.004132010213284691,-32.952474,3034.673498,0.03092905762367029,53957696.690133005,51651099.81600001,32.871428,34.339376,34.339376,2.113425731803064e-06,1.042042,1.0426309999999999,1.0426309999999999,1.022093,0.15232418552351457,ILS,ILS,0.30591199999999996,0.30591199999999996,17,16,16,16,1743.0,1166.0,1882.0,1640.5175,6.246962,49.48542,-7.38576,1.611732,17.528983,0.24882733139433597,1.965068,1.9664700000000002,0.573653,0.036584,20.673997,5.155224,0.767292,0.626542,1.9764700000000002,0.046584,5.165223999999999,0.636542,1.306506,0.002140597241484232,1616689998.598933,1678052172.884267,1678052172.884267,0.045886,0.06623028903402735,-91123333.333333,-105642800.0,-105642800.0,822952348.2848,853616824.405867,853616824.405867,8.246903999999999,0.16842558092286772,None
TLV:MNRT,MENIVIM REIT,Real Estate,Israel,276142831.34644705,1.3238649897044568,76024333.333333,24424400.0,26803400.0,101562000.0,45483000.0,91867000.0,45483000.0,91867000.0,101562000.0,76024333.333333,24424400.0,101562000.0,45483000.0,45483000.0,101562000.0,5.564233,5.564233,0.017169977906675384,7.40307,7.40307,7.40307,3.8877099999999998,0.09545707078686973,7.40307,0.0019378576846249894,0.0,100000.0,1.0,0.0,0.0,0.0,0.0,0.44783,0.0,0.0,0.0,0.0,0.265903,0.0029231736733088503,0.45041000000000003,0.0,0.085,203.6,0.000417,0.31259899999999996,0.04258140006892596,627472000,45483000,0.072486,10000000,565111501,39484364482,4.5483,1.190007,0.549088,1.190007,0.549088,1.190007,0.549088,1.190007,11.158744,0.04810183950413181,0.549088,7.6600470000000005,0.020273421297263023,6.221031,6.221031,6.340406188818906e-05,63194733.33333299,92056000.0,8.942383,6.138780000000001,6.138780000000001,3.7781279467274e-07,0.703221,0.680704,0.680704,0.826048,0.12310727967350149,USD,ILS,1.0,0.30591199999999996,0,0,0,0,203.6,130.0,218.9,195.98112,3.8875580000000003,56.615384999999996,-6.9894929999999995,1.655793,20.608021,0.29253487613904555,2.5021619999999998,2.4747220000000003,0.843461,0.394886,0.0,0.0,4.672366,1.895877,2.484722,0.404886,0.01,1.905877,2.1952990000000003,0.003596807809250852,1541984933.333333,1965833866.6666672,1965833866.6666672,0.043137,0.0622624760942518,130193200.0,64196666.66666701,64196666.66666701,612628666.666667,794268066.666667,794268066.666667,5.475697,0.11182953605166303,None
