"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,skip_reason
PNR,Pentair plc.,Industrials,United Kingdom,209787671.8,2983140000,376860000,828100000,115633333.3,246246666.7,1905620000,2983140000,376860000,828100000,115633333.3,246246666.7,1905620000,3.992,3.992,28.07754,21.45679,26.42235,3.64066,26.42235,20.915,0.1306,0.31672,2.5,0.34739,2.5,0.31765,0.93446,3.24,2.476,69.57,0.03559,5.26667,166202000,415500000,2.49997,9750,12668235776,11554362368,42615.38462,0.769,0.00835,-0.03927,0.00835,-0.03927,0.00835,0.56693,3.88467,0.00835,1.09175,1.71,1.71,499946666.7,56273333.33,25.33917,225.1197,125.22944,1.01839,1.00486,1.01163,1.0058,USD,USD,1,1,0.2,0.2,0.19,0.19,0.65564,35.61,70.76,58.91382,18.08774,95.36647,-1.68174,1.93229,52.0516,1.9933,1.99589,0.10019,0.02302,0.58999,0.31285,1.31776,1.36475,2.0046,0.07161,0.46142,1.35125,1.67793,None
PNW,Pinnacle West Capital Corporati,Utilities,United States,14992391.75,3568565467,537886800,798282400,72926200,305406500,2183423933,3568565467,537886800,798282400,72926200,305406500,2183423933,4.66,4.66,17.69622,16.99805,17.52167,2.70955,17.52167,10.854,0.15358,1.03681,6.875,0.07101,1,0.65649,0.89222,5.12,4.918,86.97,0.05655,1.72679,112751000,556206976,4.93306,6026,16877574144,9812719616,92301.19084,0.03417,-0.67469,0.01708,0.00308,0.01708,0.00308,0.14527,1.77635,0.00308,1.06538,4.78,4.78,1015343200,225657200,16.62253,74.79298,45.70775,2.45809,2.50579,2.48194,1.57542,USD,USD,1,1,0.83,0.83,0.83,0.783,75.80401,69.29,91.88,80.55302,7.96616,25.51595,-5.34393,1.56529,14.70876,1.41633,1.40794,0.45548,0.61681,0.50271,0.52664,0.73329,0.91071,1.42213,0.54614,0.52467,0.832,1.12707,None
PODD,Insulet Corporation,Healthcare,United States,2.27E+24,785293333.3,5373333.333,246473333.3,-4027333.334,1660000,515883333.3,785293333.3,5373333.333,246473333.3,-4027333.334,1660000,515883333.3,18.494,18.494,2140.4724,176.51949,1649.48417,18.23823,1649.48417,148.244,0.00928,0.01154,2.25,-0.01522,0,0.01815,1.06615,1.54,0.127,263.84,0.00048,30.75113,66271200,8900000,0.1343,1900,17729937408,17484992512,4684.21053,0.15295,-0.664,0.15295,0.10999,0.15295,0.10999,0.15295,1.81473,0.10999,1.59995,3.68,3.68,78580000,16506666.66,225.62913,7.81892E+11,3.90946E+11,5.59764,2.08001,3.83882,1.95929,USD,USD,1,1,0,0,0,0,244.89081,175.35,306.46,264.5374,2.65535,50.46478,-13.9072,1.34986,6.04965,1.32811,1.48201,0.351,0.31013,6.95715,5.80371,5.15214,6.45064,1.41506,0.34057,6.39043,5.81139,3.61322,None
POOL,Pool Corporation,Consumer Cyclical,United States,242606009.3,3538362267,309383933.3,1026820533,94778866.67,202081400,2282591400,3538362267,309383933.3,1026820533,94778866.67,202081400,2282591400,4.233,4.233,41.1537,33.26044,39.18039,4.06918,39.18039,31.185,0.10057,3.01046,34.80469,0.22636,2.5,1.80931,0.94622,13.17,10.644,438.4,0.02428,26.6886,40131400,434480992,10.82646,4500,18286759936,17579159552,96551.33156,2.191,0.07349,0.12562,0.07349,0.12562,0.07349,1.67465,9.42327,0.07349,1.41746,1.96,1.96,319225000,79231466.67,57.28486,230.80173,144.0433,2.48415,2.04728,2.26572,1.50523,USD,USD,1,1,0.8,0.58,0.58,0.58,0.71679,244.91,449.44,368.10345,19.09695,79.00453,-2.45639,1.89205,45.87637,1.45817,1.49802,0.03816,0.02118,0.32714,0.33993,2.46393,2.01071,1.4881,0.03967,0.34354,2.24732,1.86771,None
POST,"Post Holdings, Inc.",Consumer Defensive,United States,23310136.04,5736946667,99206666.67,1457160000,90266666.67,94736666.67,3597053333,5736946667,99206666.67,1457160000,90266666.67,94736666.67,3597053333,2.491,2.491,27.74773,21.79135,26.25863,1.29664,26.25863,13.366,0.04994,0.04125,2.5,1.85124,30.07812,1.08802,0.90017,5.32,4.178,116.28,0.03593,2.5426,63629800,284100000,4.46489,10200,14169766912,7376602624,27852.94118,-0.6134,-7.00E-05,-0.6134,-7.00E-05,-0.6134,-7.00E-05,-0.6134,0.4366,-7.00E-05,1.04993,1.14,1.14,638713333.3,106280000,22.18486,133.32487,77.75486,3.21736,3.1865,3.20193,1.78939,USD,USD,1,1,0,0,0,0,0.20974,81.38,117.91,103.56375,12.27867,42.88523,-1.38241,1.91076,48.66699,1.31011,1.31195,0.3107,0.0685,0.26035,0.22103,2.57637,2.41674,1.32103,0.1996,0.25069,2.50656,1.91379,None
PPC,Pilgrim's Pride Corporation,Consumer Defensive,United States,533571.1248,11667701000,251481400,3175532067,57522400,154501900,7421616533,11667701000,251481400,3175532067,57522400,154501900,7421616533,0.659,0.659,44.36781,10.11354,35.80424,0.45916,35.80424,9.554,0.01039,0.12464,5.625,0.0441,2.5,0.09531,0.16942,2.29,0.522,23.63,0.02209,2.07174,243666000,127697000,0.52407,54900,8097216512,5643304448,2325.99271,0.49,0.02375,-0.35805,0.02375,-0.35805,0.02375,0.27799,2.43994,0.02375,1.16873,0.47,0.47,682978733.3,38008000,11.85574,213.03979,112.44777,1.91942,1.85098,1.8852,1.37303,USD,USD,1,1,2.75,5.77,0.023,0.023,0.15833,14.06,26.28,22.31794,5.87894,68.06543,-10.08371,1.56628,14.76469,1.52546,1.54512,0.23948,0.48801,0.07244,0.06133,1.56473,1.66196,1.54529,0.37374,0.07688,1.62334,1.58432,None
PPD,"PPD, Inc.",Healthcare,United States,6.24866E+12,4256085200,128347400,1330848667,56292200,92319800,2793466933,4256085200,128347400,1330848667,56292200,92319800,2793466933,3.997,3.997,85.33087,27.46745,70.86502,3.26875,70.86502,23.333,0.04319,0.17724,5.625,0.26383,6.25,0.21757,0.78774,1.69,0.544,46.27,0.01176,1000,351196000,190422000,0.54221,27000,19935799296,16302517248,7052.66667,0.12579,0.07454,0.12579,0.07454,0.12579,0.07454,0.12579,1.67897,0.07454,1.42268,2.1,2.1,329889800,100231733.3,60.43169,198.89708,129.66439,-6.73865,-9.80481,83.71731,9.14972,USD,USD,1,1,0,0,0,0,0.72521,24.75,46.55,38.42015,20.43161,86.94949,-0.6015,1.97431,59.22357,0.81656,0.89976,0.08305,0.02076,0.55643,0.67222,1.0379,1.13206,0.86816,0.0619,0.62433,1.09498,0.98157,None
PPG,"PPG Industries, Inc.",Basic Materials,United States,378295684.2,14450133333,1181333333,3764066667,339866666.7,760600000,9107100000,14450133333,1181333333,3764066667,339866666.7,760600000,9107100000,3.35,3.35,36.36418,20.53266,32.4063,3.01498,32.4063,20.061,0.08328,0.20387,2.5,0.55937,6.25,0.39979,0.83013,8.88,5.014,180.99,0.0277,7.40336,237091008,1191000064,5.02339,46900,48026021888,43228803072,25394.45765,0.556,-0.02504,-0.06882,-0.02504,-0.06882,-0.02504,0.39979,3.04897,-0.02504,1.02496,2.31,2.31,1990800000,413733333.3,24.12398,116.07965,70.10182,2.36447,2.44426,2.40436,1.5506,USD,USD,1,1,0.54,0.54,0.54,0.54,0.59603,98.41,182.95,152.47713,18.69977,83.91424,-1.07133,1.95363,55.59757,1.43351,1.41856,0.4822,0.98848,0.33105,0.32051,1.41917,1.43225,1.43603,0.74534,0.33578,1.43571,1.43587,None
PPL,PPL Corporation,Utilities,United States,470604513.7,7663266667,1567866667,1680600000,196800000,362133333.3,4671933333,7663266667,1567866667,1680600000,196800000,362133333.3,4671933333,4.98,4.98,61.59531,17.46386,50.56245,2.91007,50.56245,8.55,0.16173,0.51078,2.5,0.31145,2.25,0.18426,0.67982,1.66,1.598,29.02,0.05501,1.93061,769427968,1467000064,1.90661,12318,38173937664,22305716224,119094.014,-0.18489,-0.67531,-0.02192,-0.02004,-0.02192,-0.02004,-0.14415,1.02808,-0.14227,1.04686,-1.4,14,2651933333,653533333.3,14.39476,58.41162,36.40319,2.60994,2.86969,2.73982,1.65524,USD,USD,1,1,0.415,0.415,0.415,0.415,26.13968,24.2,30.81,28.3986,2.18813,19.91736,-5.8098,1.4584,9.62174,1.38359,1.35202,0.15726,0.89945,0.34235,0.2967,0.50666,0.9256,1.3778,0.53835,0.32953,0.72613,1.05196,None
PRAH,"PRA Health Sciences, Inc.",Healthcare,United States,315888939.3,3049013400,196210733.3,885769133.3,57128400,126669566.7,1967391267,3049013400,196210733.3,885769133.3,57128400,126669566.7,1967391267,3.533,3.533,52.07034,24.96628,45.29432,3.30972,45.29432,27.063,0.06399,0.3592,5.625,0.40448,6.25,0.3529,0.96827,6.82,3.27,169.92,0.01924,7.08484,64795400,213323008,3.29226,18100,11776764928,11032713216,11785.80155,0.4,0.03711,0.04417,0.03711,0.04417,0.03711,0.31104,2.60522,0.03711,1.23555,1.61,1.61,354112266.7,171006466.7,33.25715,68.86737,51.06226,2.01959,1.81961,1.9196,1.3855,USD,USD,1,1,0,0,0,0,0.54952,90.79,175.95,141.17422,20.36192,87.15718,-3.42711,1.85838,41.19202,1.50213,1.55138,0.00041,0.16907,0.41137,0.50879,1.04986,1.16787,1.53675,0.09474,0.47008,1.11887,1.32781,None
PRGO,Perrigo Company plc,Healthcare,Ireland,1.00E+50,4951040000,-22320000,1125633333,-42920000,-32620000,3038336667,4951040000,-22320000,1125633333,-42920000,-32620000,3038336667,1.915,1.915,-192.7085,16.45804,2100842.214,1.25975,2100842.214,11.588,-0.04627,-0.00377,0,-0.02974,0,-0.00726,0.85743,2.86,-1.706,47.35,-0.03603,1.13059,133549000,-217400000,-1.62787,11500,9554128896,6286151168,-18904.34783,-0.642,0.01303,-0.54936,0.01303,-0.54936,0.01303,-0.61884,0.43116,0.01303,1.11514,1.64,1.64,568380000,57353333.33,16.8094,166.58367,91.69654,0.98673,1.03042,1.00858,1.00428,USD,USD,1,1,0.24,0.24,0.225,0.225,-0.1798,38.2,58.83,43.96787,7.69228,23.95288,-19.51385,0.88706,0.88806,2.01614,1.97076,0.6877,2.37572,0.4649,0.42065,2.13697,2.73469,2.00345,1.54171,0.45277,2.44583,2.22464,None
PRI,"Primerica, Inc.",Financial Services,United States,6932329.355,2146270067,370221266.7,625551933.3,100601600,235411433.3,1385911000,2146270067,370221266.7,625551933.3,100601600,235411433.3,1385911000,3.256,3.256,15.95109,13.01346,15.21668,2.71276,30.43336,11.96,0.17224,0.97284,5.625,1.01011,6.25,0.88977,0.92526,12.63,10.304,163.08,0.06318,3.45098,39438000,409788992,10.39071,2230,7781059072,6482029568,183761.8798,0.351,0.04297,0.02697,0.04297,0.02697,0.04297,0.26999,2.39997,0.04297,1.26485,1.05,1.05,562471066.7,151565266.7,13.83371,51.33801,32.58586,7.27343,7.13408,7.20375,2.68398,USD,USD,1,1,0.47,0.47,0.4,0.4,0.25408,107.63,165.35,146.41147,11.38472,51.51909,-1.37285,1.92134,50.30734,1.1376,1.14022,60.54216,15.0395,0.28522,0.29639,4.76516,3.86684,1.14891,37.80083,0.3008,4.326,2.73746,None
PRU,"Prudential Financial, Inc.",Financial Services,United States,7.54843E+11,60116133333,1984200000,16188466667,1764333333,1874266667,38152300000,60116133333,1984200000,16188466667,1764333333,1874266667,38152300000,0.829,0.829,16.11532,8.34154,14.17188,0.70532,28.34375,13.763,0.04498,0.03112,1,0.25541,2.5,0.17324,0.57218,13,6.729,108.23,0.06217,0.7367,394000000,2664999936,6.76396,41671,50208821248,42725359616,63953.34732,-0.6129,-0.0284,-0.6129,-0.0284,-0.6129,-0.0284,-0.6129,0.4371,-0.0284,1.0216,0.68,0.68,13482133333,-3127400000,3.7241,4215799.94,2107901.832,13.47714,13.80796,13.64255,3.69358,USD,USD,1,1,1.15,1.15,1.1,1.1,0.44828,57.11,109.17,88.93111,21.70094,89.51147,-0.86104,1.96389,57.37201,1.0753,1.07357,0.98697,0.39567,0.52801,0.53699,0.62839,0.6789,1.08444,0.70132,0.5425,0.66365,0.87404,None
PSA,Public Storage,Real Estate,United States,1020395792,2931223933,1453607933,772399333.3,388934200,921271066.7,1851811633,2931223933,1453607933,772399333.3,388934200,921271066.7,1851811633,19.949,19.949,43.03324,36.13392,41.30841,16.63923,41.30841,29.075,0.46906,2.79546,5.625,8.63568,17.1875,5.81039,0.80694,7.99,6.709,288.85,0.02323,10.49282,174978000,1171010944,6.69233,5400,60567810048,50517897216,216853.8785,0.183,-0.67372,-0.03709,-0.0321,-0.03709,-0.0321,0.12798,1.68988,0.11646,1.11386,2.12,2.12,2047595533,514613333.3,29.57997,117.69577,73.63787,0.52156,0.65859,0.59008,0.76816,USD,USD,1,1,2,2,2,2,25.59338,183.22,291,244.2489,18.26051,57.652,-0.73883,1.9601,56.71195,4.69134,3.77763,0,0,0,0,0.91506,0.77292,4.24448,0.01,0.01,0.85399,2.54924,None
PSTG,"Pure Storage, Inc.",Technology,United States,1.00E+50,1586106800,-238477200,435832600,-73082066.67,-155779633.3,1010969700,1586106800,-238477200,435832600,-73082066.67,-155779633.3,1010969700,2.925,2.925,-33.97015,35.92308,69567.68403,3.05929,23189.22801,-32.47809,-0.15938,-0.14983,0,-0.17139,0,-0.14564,0.83409,0.52,-1.013,18.57,-0.05455,7.31975,283289984,-275688000,-0.97317,3800,5059425280,5291856896,-72549.47368,-0.12077,0.05405,-0.12077,0.05405,-0.12077,0.05405,-0.12077,0.92923,0.05405,1.32025,1.14,1.14,177401733.3,37601333.33,28.51959,134.55441,81.537,2.25142,2.70224,2.47683,1.57379,USD,USD,1,1,0,0,0,0,0.05511,13.909,29.53,21.86287,-15.06146,33.51068,-37.1148,0.59676,0.59776,1.4869,1.3718,0.11541,0.11834,0.41464,0.41853,2.77645,2.63994,1.43935,0.12688,0.42658,2.71819,2.07877,None
PSX,Phillips 66,Energy,United States,1.00E+50,83666400000,-213333333.3,18774266667,-608466666.7,-410900000,51220333333,83666400000,-213333333.3,18774266667,-608466666.7,-410900000,51220333333,0.859,0.859,-97.48375,13.79789,539604.283,0.61686,539604.283,-135.7767,-0.03285,-0.01489,0,-0.03241,0,-0.01246,0.71479,6.63,-4.878,89.21,-0.05468,2.22796,437867008,-2142000000,-4.8919,14300,55790645248,40056074240,-149790.2098,-0.6479,-0.13345,-0.6479,-0.13345,-0.6479,-0.13345,-0.6479,0.4021,-0.13345,0.91655,-2.24,22.4,3660933333,431333333.3,15.23946,129.34462,72.29204,1.48886,1.8224,1.65563,1.28671,USD,USD,1,1,0.9,0.9,0.9,0.9,-0.0058,43.27,91.865,77.00728,15.84619,106.17056,-2.89011,1.89073,45.68529,1.77662,1.62701,0.02264,0.0342,0.11137,0.19966,1.36555,1.29041,1.71182,0.03842,0.16551,1.33798,1.5249,None
PTC,PTC Inc.,Technology,United States,33216916.86,1355835400,69728866.67,436277533.3,73976400,71852633.33,896056466.7,1355835400,69728866.67,436277533.3,73976400,71852633.33,896056466.7,10.204,10.204,70.46252,34.60574,61.49833,9.48124,20.49944,42.496,0.1352,0.10778,2.25,1.03495,6.25,0.65542,0.89649,3.83,1.881,129.58,0.01452,9.38336,116855000,220860992,1.89004,6648,16668626944,15487961088,33222.17088,14.269,0.04889,0.39796,0.04889,0.39796,0.04889,10.80124,55.0562,0.04889,1.29447,2.01,2.01,242783400,106735800,68.65637,156.16716,112.41177,1.37832,1.44942,1.41387,1.18906,USD,USD,1,1,0,0,0,0,0.55334,72.27,149.5,129.43007,0.11584,79.29985,-13.32441,1.48414,10.68676,1.73383,1.69369,0.07728,0.09282,3.74026,5.26714,1.16037,1.22572,1.72376,0.09505,4.5137,1.20305,1.4634,None
PTEN,"Patterson-UTI Energy, Inc.",Energy,United States,1.00E+50,1859160667,-584618666.7,231686533.3,-110131066.7,-347374866.7,1045423600,1859160667,-584618666.7,231686533.3,-110131066.7,-347374866.7,1045423600,2.803,2.803,-5.66566,-7.51079,-6.12694,2.14099,-6.12694,16.242,-0.51714,-0.43993,0,-0.47641,0,-0.45138,0.95459,-1.39,-2.539,10.12,-0.25089,1.02534,188516000,-475383008,-2.52171,3000,2576381440,1968107008,-158461.0027,-0.35843,-0.23183,-0.35843,-0.23183,-0.35843,-0.23183,-0.35843,0.69157,-0.23183,0.81817,0.15,0.15,451848466.7,21680933.33,5.70187,118.83167,62.26677,0.595,0.6491,0.62205,0.7887,USD,USD,1,1,0.02,0.02,0.02,0.02,0.64286,2.38,10.485,6.78169,49.22532,325.21008,-3.48116,1.90993,48.54088,2.69595,2.54108,68.1596,6.65737,0.14085,0.16891,1.68372,1.81695,2.62851,37.41848,0.16488,1.76033,2.19442,None
PTON,"Peloton Interactive, Inc.",Consumer Cyclical,United States,1.00E+50,1290386667,-101473333.3,1098700000,27553333.33,-36960000,1194543333,1290386667,-101473333.3,1098700000,27553333.33,-36960000,1194543333,8.437,8.437,-831.3626,-106.19588,-650.07092,8.32241,-650.07092,116.233,0.05777,-0.11428,0,0.08568,2.5,0.05914,0.77721,-0.97,-2.105,103.1,-0.02042,18.70868,268744000,213300000,0.79369,6593,31150434304,30727161856,32352.49507,0.11973,0.33879,0.11973,0.33879,0.11973,0.33879,0.11973,1.64865,0.33879,2.74396,1,1,177173333.3,35700000,175.81898,872.56118,524.19008,0.09188,1.1775,0.63469,0.79668,USD,USD,1,1,0,0,0,0,1.30237,42.9,171.09,121.73478,-15.30769,140.32634,-39.73932,0.93923,0.94023,2.09807,1.87946,0.00097,0.00024,0.82479,1.24229,2.37371,2.51316,1.99876,0.0106,1.04354,2.45343,2.2261,None
PVH,PVH Corp.,Consumer Cyclical,United States,1.00E+50,8328346667,-359266666.7,1979746667,-92133333.33,-225700000,5154046667,8328346667,-359266666.7,1979746667,-92133333.33,-225700000,5154046667,1.62,1.62,-34.74573,13.51843,69681.50993,1.09947,69681.50993,40.693,-0.15928,-0.05939,0,-0.06468,0,-0.06517,0.99195,8.14,-15.96,110.59,-0.14432,1.65536,71266000,-1136099968,-15.94168,20000,11556751360,7842110464,-56804.9984,-0.62902,-0.08371,-0.62902,-0.08371,-0.62902,-0.08371,-0.62902,0.42098,-0.08371,0.96629,-3.36,33.6,800800000,234693333.3,14.43151,49.24192,31.83672,1.53929,1.82261,1.68095,1.29651,USD,USD,1,1,0.038,0.038,0.038,0.038,0.59214,41.77,121.18,100.44007,10.10546,164.7594,-8.73907,1.73328,27.11545,1.67927,1.54853,1.09873,0.72556,0.17834,0.20115,1.53378,1.52113,1.6239,0.92215,0.19974,1.53746,1.58068,None
PWR,"Quanta Services, Inc.",Industrials,United States,2353641.887,11325287467,404974266.7,2788262733,119870933.3,262422600,7056775100,11325287467,404974266.7,2788262733,119870933.3,262422600,7056775100,1.298,1.298,27.09715,18.89655,25.047,1.16508,25.047,15.27,0.04457,0.08946,2.5,0.10609,2.5,0.10255,0.94836,4.93,3.438,93.46,0.03679,2.96934,139346000,496671008,3.5643,35800,14458904576,12981474304,13873.49184,1.32,0.00105,0.06894,0.00105,0.06894,0.00105,1.00724,6.08618,0.00105,1.05527,1.31,1.31,808232600,189097400,17.88953,76.46274,47.17614,0.95436,0.96276,0.95856,0.97906,USD,USD,1,1,0.06,0.06,0.05,0.05,1.15793,35.36,101.96,82.42184,13.39228,164.30995,-8.3366,1.74474,28.20924,2.05829,2.04113,0.01233,0.00471,0.57701,0.68621,1.7201,1.70427,2.05971,0.01852,0.64161,1.72219,1.89095,None
PXD,Pioneer Natural Resources Compa,Energy,United States,60053157211,7931600000,285400000,2495533333,-77266666.67,104066666.7,5213566667,7931600000,285400000,2495533333,-77266666.67,104066666.7,5213566667,5.737,5.737,399.21551,11.02265,302.1673,5.14171,302.1673,34.773,-0.03256,0.03051,1,-0.04319,0,0.00517,0.87487,15.45,-1.409,170.1,-0.00905,2.03382,243952000,-236000000,-1.05997,1853,46352592896,41545027584,-127361.0362,-0.59344,-0.67965,-0.59344,-0.53874,-0.59344,-0.53874,-0.59344,0.45656,-0.53874,1.00352,0.18,0.18,2513800000,418466666.7,18.43925,110.76771,64.60348,0.6035,0.65408,0.62879,0.79296,USD,USD,1,1,0.56,0.55,0.55,0.55,136.79166,76.58,175.37,138.5636,22.75951,122.12066,-12.32479,1.89331,46.06054,2.68118,2.53482,0.2538,0.16551,0.0955,0.06683,1.24363,1.02421,2.618,0.21966,0.09116,1.14392,1.88096,None
PYPL,"PayPal Holdings, Inc.",Financial Services,United States,361810552.2,19114400000,3290733333,5927133333,1241066667,2265900000,12520766667,19114400000,3290733333,5927133333,1241066667,2265900000,12520766667,13.32,13.32,59.94531,44.8109,56.16171,13.51178,112.32342,61.227,0.22804,2.60255,15.46875,0.52407,2.5,1.67948,0.82669,5.87,4.388,257.79,0.01702,15.88406,1174729984,5215000064,4.43932,26500,3.04605E+11,3.09001E+11,196792.4553,12.06,0.08539,0.18468,0.08539,0.18468,0.08539,9.09117,46.50585,0.08539,1.47697,2.44,2.44,5107133333,1525000000,59.64314,199.74129,129.69221,2.2293,2.63764,2.43347,1.55996,USD,USD,1,1,0,0,0,0,0.65155,151.89,309.14,246.63246,4.52395,69.72151,-16.6106,1.3469,5.97052,1.46032,1.3801,0.94431,0.92457,0.28508,0.27746,1.3536,1.31919,1.43021,0.94444,0.29127,1.34639,1.3883,None
QCOM,QUALCOMM Incorporated,Technology,United States,850294.8172,23521333333,3443000000,7867000000,2045400000,2744200000,15694166667,23521333333,3443000000,7867000000,2045400000,2744200000,15694166667,5.276,5.276,19.23815,15.62093,18.33384,5.15269,6.11128,14.956,0.27277,0.14405,1,0.64182,2.5,0.47527,0.75115,8.6,6.983,131.78,0.05299,20.42883,1128000000,8022000128,7.1117,41000,1.55158E+11,1.51536E+11,195658.5397,2.765,0.00238,0.19127,0.00238,0.19127,0.00238,2.12157,11.65784,0.00238,1.06191,0.66,0.66,5898200000,2756133333,26.30598,56.29552,41.30075,9.46181,4.45723,6.95952,2.63809,USD,USD,1,1,0.68,0.65,0.65,0.65,0.44227,83.1,167.94,142.31067,-7.39978,58.58002,-21.5315,1.14757,2.28391,1.21885,1.23355,0.22371,0.16506,0.70956,0.98469,2.10926,2.06406,1.2362,0.20439,0.85712,2.09666,1.66643,None
QDEL,Quidel Corporation,Healthcare,United States,0.66027,1117014467,460945400,492892400,255825333.3,358385366.7,804953433.3,1117014467,460945400,492892400,255825333.3,358385366.7,804953433.3,2.026,2.026,4.78703,9.86445,6.05639,2.37778,6.05639,2.935,0.5091,0.70516,2.25,1.23846,2.5,0.99189,0.86958,10.55,21.74,107.84,0.20159,2.97199,42550800,948134016,22.2824,1370,3772541440,4428261888,692068.6248,3.426,0.3402,0.61748,0.3402,0.61748,0.3402,2.72387,14.66934,0.3402,2.75101,1.02,1.02,391762866.7,442672466.7,9.62966,8.5222,9.07593,0.70988,0.42748,0.56868,0.75411,USD,USD,1,1,0,0,0,0,-0.31013,103.34,306.72,165.04875,-34.66173,4.35456,-64.8409,0.04425,0.04525,2.91567,3.36341,0.20021,0.02001,0.40734,0.51687,2.61237,3.23644,3.14954,0.12011,0.4721,2.9344,3.04197,None
QGEN,Qiagen N.V.,Healthcare,Netherlands,428620.2649,1699313067,208589200,548890800,133873866.7,171231533.3,1124101933,1699313067,208589200,548890800,133873866.7,171231533.3,1124101933,5.759,5.759,24.29316,20.51542,23.34873,5.14991,23.34873,14.969,0.21718,0.25646,2.25,0.59739,2.5,0.45566,0.72934,2.27,1.917,46.63,0.04111,3.73247,228407008,448582016,1.96396,5750,11894939648,10636914688,78014.26365,2.244,-0.66857,0.37856,0.0643,0.37856,0.0643,1.77764,9.9382,2.61138,14.10691,5.38,5.38,399439400,153466133.3,29.77908,77.50856,53.64382,1.10054,1.07352,1.08703,1.04261,USD,USD,1,1,1.087,0.02807,0.00208,0,44.23176,42.22,59,50.53985,-7.73618,10.44529,-20.9661,0.52563,0.52663,1.91037,1.93431,0.40722,0.33154,0.94586,0.94601,2.51968,2.80779,1.93234,0.37938,0.95593,2.67374,2.30304,None
QRTEA,Liberty Interactive Corporation,Consumer Cyclical,United States,194617.6372,13719466667,805400000,3646133333,347200000,576300000,8682800000,13719466667,805400000,3646133333,347200000,576300000,8682800000,0.921,0.921,3.86906,5.53587,4.28577,0.36785,4.28577,5.943,0.09799,0.06058,1,0.22606,2.5,0.17583,0.95586,2.37,3.391,13.53,0.25063,1.48517,379563008,1430000000,3.76749,26508,13443727360,5368401920,53945.97857,3.37278,-0.67201,0.22082,0.02991,0.22082,0.02991,2.58479,2.15409,2.5657,13.8785,-0.76,7.6,1920800000,397600000,6.99903,33.81219,20.40561,3.02647,3.49688,3.26168,1.80601,USD,USD,1,1,1.5,1.5,1.5,0,12.53264,5.71,14.62,12.00779,12.67682,136.95271,-7.45554,1.75533,29.25191,1.36877,1.30044,3.10473,2.53957,0.19931,0.23314,1.04452,0.9961,1.34461,2.83215,0.22623,1.03031,1.18746,None
