Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_earnings,annualized_retained_earnings,quarterized_revenue,quarterized_earnings,quarterized_retained_earnings,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,effective_ev_to_ebitda_normalized,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,held_percent_insiders_normalized,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,price_to_book_normalized,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,eqg_factor_effective_normalized,rqg_effective,rqg_factor_effective,rqg_factor_effective_normalized,price_to_earnings_to_growth_ratio,effective_peg_ratio,effective_peg_ratio_normalized,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,ev_to_cfo_ratio_effective_normalized,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,debt_to_equity_effective_used_normalized,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,eff_dist_from_low_factor_normalized,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,effective_current_ratio_normalized,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,calculated_roa_normalized,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,quarterized_total_liabilities,effective_total_liabilities,altman_z_score_factor,altman_z_score_factor_normalized,skip_reason
TLV:ASPF,ALTSHULER SHAHM,Financial Services,Israel,36.2496794,-1.5094365302566684,763794533.3333334,105057200.0,87898866.6666667,989782000.0,161561000.0,387235000.0,161561000.0,387235000.0,989782000.0,763794533.3333334,105057200.0,989782000.0,161561000.0,161561000.0,989782000.0,1.1517515,1.1517515,0.0003022095292331602,6.5941944,6.5941944,6.5941944,1.0462316,0.00016711766592131808,6.5941944,0.00024287490454023635,4.1489266,4.1315155,4.1315155e-05,277128056.0493646,279454000.0,185233000.0,279454000.0,0.16323,0.0,0.0,0.0,0.0,0.1032743,0.0009270003891345569,0.02961,0.71779,0.7826224431942083,0.0,0.819,1826.0,0.0004485,3.4820408,0.00034820408,191744000,161560992,0.8425869,951,1140133786,103554127990,169885.3753943,0.918,0.3160708,0.7439338,0.3160708,0.7439338,0.3160708,0.8744835,9.601382,0.041388541271232634,0.3160708,5.8720175,0.015541142838860744,7.5406737,7.5406737,1.9454598109469958e-05,95549200.0,130737000.0,11.9324263,8.7208196,8.7208196,5.572346389794567e-07,1.574585,1.4798129,1.4798129,1.2174756,2.2179174612722612e-05,USD,ILS,1.0,0.3047768,17.2129,0.0,0.0,0.0,182.0,1703.0,2349.0,2009.0272,-9.11024,7.2225484,-22.2647935,0.380805,0.381805,0.004968170501339665,1.6358858,1.6785665,0.0230655,0.0043621,16.0586372,6.2586901,0.8929682,9.8434137,1.6885665,0.0143621,6.2686901,9.8534137,5.7709901,0.009455268851937013,630149266.6666666,713311733.3333334,713311733.3333334,0.3264942,0.4224683120493079,-44909200.0,137601333.3333333,137601333.3333333,384983800.0,425031600.0,425031600.0,12.2410932,0.24314590450538265,None
TLV:KLIL,KLIL INDUSTRIES,Basic Materials,Israel,11.3496218,-1.3897409688303657,113792421.0153067,15251376.4857067,65962131.6781333,117498161.4896,17274139.4704,296036410.9296,17274139.4704,296036410.9296,117498161.4896,113792421.0153067,15251376.4857067,117498161.4896,17274139.4704,17274139.4704,117498161.4896,0.4559461,0.4559461,0.0001196362724395804,3.8771989,3.8771989,3.8771989,0.5716349,9.130893221650546e-05,3.8771989,0.00014280354135768418,2.1291707,2.1109123,2.1109122999999997e-05,83971823.0747209,85412000.0,80477533.3333333,85412000.0,0.14702,0.3337416,2.5,0.9142264,6.25,0.6487727,0.005823448286358534,0.18707,0.64763,0.7061254306773083,0.0,24.612,31030.0,0.0007932,0.6387599,6.387599000000001e-05,2309420,56678000,24.5420928,343,175723964,22037782987,165241.9825073,1.103,-0.0343541,-0.0500289,-0.0343541,-0.0500289,-0.0343541,0.8147428,9.2763103,0.03998725930249525,-0.0343541,0.2465646,0.0006525688432649534,4.7588012,4.7588012,1.227749250426568e-05,20958017.2889067,18777603.4248,8.3845701,9.3581679,9.3581679,5.979593146572645e-07,0.2907175,0.2824553,0.2824553,0.5324653,9.700104760962545e-06,ILS,ILS,0.3047768,0.3047768,1039.22,783.479,1536.81,762.157,31030.0,21800.0,35050.0,31722.727,-2.1836931,42.3394495,-11.4693295,1.3932075,7.3129888,0.09515898228883163,4.4915979,4.5901324,0.5092574,0.6453402,0.1302044,0.1465342,3.9166891,4.1292046,4.6001324,0.6553402,0.1565342,4.1392046,4.3696685,0.00715932443920504,123037256.3266134,132613790.3885867,132613790.3885867,0.230259,0.2979444384131834,215633333.3333333,237727466.6666667,237727466.6666667,27441330.9707733,29040088.4713067,29040088.4713067,21.5308316,0.4276687905729755,None
TLV:AVIV,MORDECHAI AVIV,Real Estate,Israel,1.4045332,-1.3881060171700368,56850443.19152,4521445.1018133,66589728.0646933,80683867.0408,5462514.5864,278055798.8368,5462514.5864,278055798.8368,80683867.0408,56850443.19152,4521445.1018133,80683867.0408,5462514.5864,5462514.5864,80683867.0408,0.835698,0.835698,0.00021927985260804394,5.6721096,5.6721096,5.6721096,0.3821685,6.104490411936635e-05,5.6721096,0.00020891302167885104,7.3935804,7.3895939,7.3895939e-05,29942711.0144689,29975000.0,20281866.6666667,29975000.0,0.06754,0.1838902,2.5,0.1753181,2.5,0.1748195,0.0015691972206861597,0.01,0.87192,0.95067381918095,0.0,1.346,2708.0,0.000497,0.3492045,3.4920449999999995e-05,13248500,17875000,1.3492093,535,221145109,10114777563,33411.2149533,80.096,0.4984243,-0.0242976,0.4984243,-0.0242976,0.4984243,60.0659256,77.75221,0.3351653493751782,0.4984243,7.3099171,0.019346751911303174,0.0944314,0.0944314,2.436287537431306e-07,12675992.2072533,14486041.304,17.4459803,15.2660831,15.2660831,9.754576628163347e-07,1.958765,1.7881361,1.7881361,1.3382121,2.4378673243848348e-05,ILS,ILS,0.3047768,0.3047768,14.3412,13.5864,21.7383,16.2641,272.0,1199.0,3101.0,2384.6155,13.5612848,125.8548791,-12.6733312,1.5867508,15.9607148,0.20768599795616982,1.5186461,1.5596714,0.3322929,0.2301487,7.3563982,7.1970603,1.378496,1.4005429,1.5696714,0.2401487,7.2070603,1.4105429,1.4901072,0.002441411950127428,245434522.0101333,243151459.3197867,243151459.3197867,0.1224655,0.15846466206528176,148467066.6666667,152981800.0,152981800.0,161961642.4725333,155918101.3946133,155918101.3946133,6.4820978,0.1287544753497466,None
TLV:SPNTC,SPUNTECH INDUSTRIE,Consumer Cyclical,Israel,0.0083613,-1.3657718060197477,205111880.8611733,18157341.9998933,59334556.9776,218298516.4376,30805924.6136,247117601.092,30805924.6136,247117601.092,218298516.4376,205111880.8611733,18157341.9998933,218298516.4376,30805924.6136,30805924.6136,218298516.4376,0.3294637,0.3294637,8.644839592257108e-05,1.8532852,1.8532852,1.8532852,0.2592609,4.141250988085263e-05,1.8532852,6.825950809636926e-05,1.4955398,1.4955156,1.4955156e-05,157731896.7801101,157737000.0,107751333.3333333,157737000.0,0.14112,0.2513021,2.5,0.6934531,4.375,0.4982195,0.004472067788156631,0.05231,0.69568,0.7585154171573116,0.0,1.51,894.6,0.0016879,0.7244268,7.244268e-05,66357000,101077000,1.5232304,402,235886690,18569745471,251435.3233831,1.232,0.1046195,1.3229763,0.1046195,1.3229763,0.1046195,1.2547441,11.4515359,0.049363973458836675,0.1046195,3.4844935,0.009222215568087427,1.4770224,1.4770224,3.8106511876630835e-06,29739937.27792,41350897.1168,7.9316472,5.704512,5.704512,3.6450148388277387e-07,1.5147793,1.4434948,1.4434948,1.2024553,2.1905544606145494e-05,ILS,ILS,0.3047768,0.3047768,60.0,45.2714,25.0,38.0,894.6,843.5,1240.0,912.76575,-6.5176587,6.0580913,-27.8548387,0.2577554,0.2587554,0.0033670091940711773,1.6750012,1.6946773,0.0,0.0,0.0079437,0.0019859,0.9695961,1.1507651,1.7046773,0.01,0.0119859,1.1607651,1.4327212,0.002347389945421986,183880316.23504,188403061.7178667,188403061.7178667,0.2635107,0.34097059193067303,-14053066.6666667,26478200.0,26478200.0,110246322.6288533,111274558.27824,111274558.27824,10.2983365,0.2045567583125089,None
TLV:GOLD,GOLD BOND GROUP,Industrials,Israel,4.0580171,-1.3548154304569942,136817866.6666667,41060000.0,321520933.3333333,144997000.0,54027000.0,1357648000.0,54027000.0,1357648000.0,144997000.0,136817866.6666667,41060000.0,144997000.0,54027000.0,54027000.0,144997000.0,1.2136212,1.2136212,0.00031844359787626316,2.834763,2.834763,2.834763,1.060034,0.00016932236407047777,2.834763,0.00010440893174444388,5.7587576,5.5034939,5.5034939e-05,33532284.0698598,36505000.0,34957400.0,36505000.0,0.37261,0.0,0.0,0.0,0.0,0.22292,0.0020009520930751932,0.01,0.87991,0.9593854943521305,0.0,13.407,12450.0,0.0010769,0.2661331,2.6613310000000002e-05,4044180,54027000,13.3591977,189,175985146,15370175257,285857.1428571,1.593,0.0196417,0.5589598,0.0196417,0.5589598,0.0196417,1.3344899,11.8020126,0.05087476840091432,0.0196417,1.6514887,0.0043709034898932846,2.1242296,2.1242296,5.480416578725601e-06,22114800.0,24780000.0,7.9577996,7.1019026,7.1019026,4.5379061979200493e-07,0.4074338,0.4057276,0.4057276,0.6379675,1.1622074873403716e-05,USD,ILS,1.0,0.3047768,40.0,79.0,37.0,190.0,12450.0,9808.0,15400.0,11688.301,6.5167641,26.9371941,-19.1558442,0.9449213,0.9459213,0.01230863477232846,3.4681149,3.4673153,0.0894689,0.1306984,0.0316228,0.0119189,2.1806753,2.2409652,3.4773153,0.1406984,0.0219189,2.2509652,2.8641402,0.00469264634861194,631994000.0,800897733.3333334,800897733.3333334,0.1674581,0.2166829942032177,60061533.3333333,68602133.3333333,68602133.3333333,181911600.0,231057533.3333333,231057533.3333333,6.5351213,0.12980768576624285,None
TLV:CAMT,CAMTEK,Technology,Israel,1259384.1500552,-1.342558159078832,141518733.3333333,20906133.3333333,44332733.3333333,183032000.0,32358000.0,225980000.0,32358000.0,225980000.0,183032000.0,141518733.3333333,20906133.3333333,183032000.0,32358000.0,32358000.0,183032000.0,8.2454315,8.2454315,0.002163529174426315,48.4979039,65.0540837,50.5674264,8.9323601,0.001426792281059673,16.8558088,0.0006208268523670572,43.5739391,48.6889413,0.00048688941300000004,28049210.1559768,21464000.0,23424733.3333333,21464000.0,0.17679,0.8156314,5.625,5.8922647,30.078125,3.6353017,0.03263082964998568,0.33316,0.39515,0.43084085655719834,0.58,0.778,11730.0,6.63e-05,6.7558398,0.00067558398,43330200,32358000,0.7467771,356,1509158121,163490775330,90893.258427,3.806,0.1636458,0.09304,0.1636458,0.09304,0.1636458,2.87776,17.2139618,0.07420398109363027,0.1636458,4.2953158,0.011368173951425623,17.5718011,17.5718011,4.533445446128269e-05,22649133.3333333,24412000.0,66.6320472,61.8203392,61.8203392,3.950137254954746e-06,0.2844683,0.2818762,0.2818762,0.5319202,9.690174485496327e-06,USD,ILS,1.0,0.3047768,17.0,17.0,14.0,14.0,11730.0,4921.0,13080.0,10430.657,12.4569622,138.3661857,-10.3211009,1.6690771,21.6201339,0.2813281949607619,4.5980318,4.5646341,0.0697381,0.0791097,2.4899696,3.2477466,4.3098424,4.2810805,4.5746341,0.0891097,3.2577466,4.2910805,4.4328573,0.007262853830536222,225391333.3333333,281346333.3333333,281346333.3333333,0.2150113,0.27821462366721167,155024600.0,192354266.6666667,192354266.6666667,48695666.6666667,61378866.6666667,61378866.6666667,40.0138012,0.794797631756661,None
TLV:CBI,CLAL BIOTECHNOLOGY,Healthcare,Israel,330.3500256,-1.341337938113135,22770626.5107733,2803763.69392,-344928400.4088,23929245.6752,33277969.2384,-1434201597.9392002,33277969.2384,-1434201597.9392002,23929245.6752,22770626.5107733,2803763.69392,23929245.6752,33277969.2384,33277969.2384,23929245.6752,1.6598145,1.6598145,0.0004355208208188773,0.7837117,0.7837117,0.7837117,1.0740063,0.00017155420084882821,0.7837117,2.8865376538575563e-05,-3.5277915,3.915805,3.9158050000000004e-05,-36938567.4730022,-36939000.0,-31290066.6666667,-36939000.0,1.39068,0.6679909,1.0,1.2740437,1.0,1.264114,0.011346813001012267,0.05102,0.64545,0.703748528064896,0.0,0.686,181.8,0.0037734,0.2562565,2.562565e-05,156846000,109188000,0.6961478,10000000,130310037,8432453007,10.9188,0.3148404,1.9547163,0.3148404,1.9547163,0.3148404,1.9547163,0.3148404,5.8610638,0.025265204631961066,1.9547163,14.231117,0.037664707581940855,2.4892353,2.4892353,6.422114825284892e-06,-8595904.5487467,-10972269.5768,659.6502269,118763.0654704,118763.0654704,0.007588609436605239,0.4056544,0.4860133,0.4860133,0.6981465,1.2718376556179973e-05,ILS,ILS,0.3047768,0.3047768,22.3722,0.0,0.0,0.0,181.8,95.0,267.8,211.67972,-14.1155327,91.3684211,-32.1135176,1.0046296,1.0281013,0.013377987588033059,5.8656251,4.8630092,1.3273736,0.698681,0.2956127,0.2963814,6.0526785,3.8094269,4.8730092,0.708681,0.3063814,3.8194269,4.346218,0.00712090282031986,212258957.7765333,185661513.1280533,185661513.1280533,0.27924,0.3613235746811084,148842800.0,115985666.6666667,115985666.6666667,36602962.21568,39083052.948,39083052.948,10.902367,0.2165546689461228,None
TLV:AVER,AVERBUCH FORMICA,Consumer Cyclical,Israel,57487.0635785,-1.3407766884740675,6090984.6664533,719923.4385067,13645609.1187733,5507621.5528,1701568.8744,52216190.0368,1701568.8744,52216190.0368,5507621.5528,6090984.6664533,719923.4385067,5507621.5528,1701568.8744,1701568.8744,5507621.5528,2.4936838,2.4936838,0.0006543208385266769,7.6328372,7.6328372,7.6328372,2.8276382,0.00045166700762427474,7.6328372,0.0002811298081113843,8.2868812,8.1187778,8.1187778e-05,5668042.0007356,5898000.0,4528266.6666667,5898000.0,0.30895,0.2044037,1.0,0.9730762,2.5,0.6835155,0.006135303114903721,0.01,0.72378,0.7891534737668455,0.0,0.795,2016.0,0.0003943,0.5513954,5.513954e-05,8420790,5583000,0.6630019,139,45064756,5109824825,40165.4676259,0.2609247,-0.1021237,0.2609247,-0.1021237,0.2609247,-0.1021237,0.2609247,5.3580786,0.023096993461004717,-0.1021237,0.2397876,0.0006346325334670076,29.2530302,29.2530302,7.547149878998047e-05,944279.8002133,1131331.4816,47.7239437,39.8333793,39.8333793,2.5452353966325895e-06,0.4309239,0.4519172,0.4519172,0.6732479,1.2264790137682276e-05,ILS,ILS,0.3047768,0.3047768,95.003,47.5015,35.6261,29.6884,2016.0,1450.0,2574.0,1832.021,10.0424067,39.0344828,-21.6783217,1.0071174,1.0434717,0.013577992218338558,3.3457213,3.2191446,0.1332388,0.1253454,15.9133195,16.0691383,0.9527295,0.9723913,3.2291446,0.1353454,16.0791383,0.9823913,2.1057679,0.0034501188339031838,34111249.3280533,34006873.43328,34006873.43328,0.150036,0.1941396069719767,-967400.0,-499000.0,-499000.0,10269291.7283733,10606842.1936,10606842.1936,17.0848706,0.33935827850689176,None
TLV:SEMG,SEACH MEDICAL,Industrials,Israel,17292.4166125,-1.3339753218877708,22562666.6666667,-9391933.3333333,4611000.0,36803000.0,11693000.0,15864000.0,11693000.0,15864000.0,36803000.0,22562666.6666667,-9391933.3333333,36803000.0,11693000.0,11693000.0,36803000.0,1.4961493,1.4961493,0.00039257650249686855,4.4461553,4.4461553,4.4461553,1.5575784,0.0002487966017251449,4.4461553,0.00016375913091955038,4.818826,4.3980635,4.3980635e-05,12271069.3188287,14414000.0,6809133.3333333,14414000.0,0.31004,0.0,0.0,0.0,0.0,0.1871657,0.001680017939919629,0.04487,0.64992,0.7086222687426404,0.0,0.034,49.6,0.0006855,0.6046772,6.0467720000000005e-05,336121984,10114000,0.0300903,10000000,48805737,5081132074,1.0114,0.848,0.5150404,0.0419627,0.5150404,0.0419627,0.5150404,0.6464907,8.2904644,0.035737587357433015,0.5150404,7.4266315,0.019655653436503318,6.8773695,6.8773695,1.7743303184279985e-05,1707933.3333333,-2745000.0,28.5759032,177798.6799446,177798.6799446,0.011360810998768182,0.4640731,0.2059436,0.2059436,0.45481,8.285431269105e-06,USD,ILS,1.0,0.3047768,0.0,0.0,0.0,0.0,49.6,46.5,84.0,63.27972,-21.617858,6.6666667,-40.952381,0.1653333,0.1663333,0.002164382851063975,3.1780039,6.1210653,1.7800246,0.4522113,0.0,0.0,2.922116,6.2057918,6.1310653,0.4622113,0.01,6.2157918,6.1734286,0.010114629576515325,53053857.1428571,92779466.6666667,92779466.6666667,0.22603,0.2924723090716621,23696857.1428571,54176866.6666667,54176866.6666667,16523000.0,15463266.6666667,15463266.6666667,14.1042353,0.2801536589375242,None
TLV:AURA,AURA INVESTMENTS,Real Estate,Israel,21550.6257661,-1.324224709132872,796984466.6666666,21577866.6666667,-152310666.6666667,1090834000.0,54276000.0,-566517000.0,54276000.0,-566517000.0,1090834000.0,796984466.6666666,21577866.6666667,1090834000.0,54276000.0,54276000.0,1090834000.0,0.5010531,0.5010531,0.00013147195508042797,4.4933981,4.4933981,4.4933981,0.2218,3.542876959685441e-05,4.4933981,0.000165499160079172,5.2333224,5.2333442,5.2333442000000004e-05,104443867.4800536,104443000.0,52553933.3333333,104443000.0,0.04976,0.0,0.0,0.0,0.0,0.0384343,0.00034499009972582047,0.2188,0.52106,0.5681233372584936,0.0,0.222,328.1,0.0006766,0.6369952,6.369952e-05,242544992,54277000,0.2237812,45,546592974,24194696885,1206155.5555556,713.765,0.7900698,6.6872613,0.7900698,6.6872613,0.7900698,536.9955653,231.9816477,1.0,0.7900698,9.1385873,0.0241865918442339,0.0083677,0.0083677,2.1588288669832216e-08,-115931266.6666667,-12019000.0,2120.9798165,454774.0864087,454774.0864087,0.02905872217069645,4.1762097,4.0094207,4.0094207,2.0033538,3.6495789928982044e-05,USD,ILS,1.0,0.3047768,1.7369,0.0,0.0,0.0,34.5838895,124.0,348.3,284.57343,15.2953739,164.5967742,-5.799598,1.8198841,36.3297459,0.4727344374786754,1.2414596,1.2506445,1.0747035,1.3609505,0.0,0.0,1.1303367,1.138712,1.2606445,1.3709505,0.01,1.148712,1.2046782,0.001973761185462361,1668654200.0,1828430533.3333333,1828430533.3333333,0.1296845,0.1678057123647479,162694933.3333333,189945733.3333333,189945733.3333333,1344090000.0,1462228133.3333333,1462228133.3333333,3.2255019,0.06406842625455464,None
TLV:IBI,IBI INV HOUSE,Financial Services,Israel,0.1030035,-1.3036168964045294,414378066.6666667,71005866.6666667,429689333.3333333,512627000.0,164507000.0,1850737000.0,164507000.0,1850737000.0,512627000.0,414378066.6666667,71005866.6666667,512627000.0,164507000.0,164507000.0,512627000.0,0.1423308,0.1423308,3.7346358188705704e-05,1.6622911,1.6622911,1.6622911,0.5333663,8.519617562410608e-05,1.6622911,6.122488476084122e-05,0.3541506,0.3510769,3.510769e-06,209625191.0499139,213264000.0,133382600.0,213264000.0,0.32091,0.0,0.0,0.0,0.0,0.1933771,0.0017357720841459311,0.01,0.83547,0.9109315713724978,0.0,12.992,7087.0,0.0018332,0.4739397,4.7393970000000005e-05,12660300,164507008,12.9939265,426,72950209,27341797038,386166.685446,0.2393724,0.145166,0.2393724,0.145166,0.2393724,0.145166,0.2393724,5.1425698,0.022168002732054052,0.145166,4.060066,0.010745551361385075,6.9443726,6.9443726,1.7916168160865386e-05,61830933.3333333,61512000.0,1.1798335,1.1859509,1.1859509,7.577876299709967e-08,0.7645909,1.0969861,1.0969861,1.0483711,1.9098539375928418e-05,USD,ILS,1.0,0.3047768,284.353,131.118,126.379,102.683,7087.0,3081.0,9215.0,6922.273,2.3796663,130.0227199,-23.0927835,1.3061624,4.965729,0.06461567641976117,2.425754,2.0010157,0.0218786,0.0064795,0.9234614,1.1309041,2.3868789,1.8890378,2.0110157,0.0164795,1.1409041,1.8990378,1.9550267,0.0032031423968679495,892455866.6666666,1180201733.3333333,1180201733.3333333,0.2393889,0.3097581044512906,320590266.6666667,385911066.6666667,385911066.6666667,380166866.6666667,606717333.3333334,606717333.3333334,5.536007,0.10996219106992255,None
TLV:GLRS,GLOBRANDS GROUP,Consumer Defensive,Israel,0.000554,-1.2979508232015868,495437466.6666667,69362333.3333333,40491200.0,537167000.0,76178000.0,208616000.0,76178000.0,208616000.0,537167000.0,495437466.6666667,69362333.3333333,537167000.0,76178000.0,76178000.0,537167000.0,0.3815806,0.3815806,0.00010012341506870779,1.9773568,1.9773568,1.9773568,0.0027103,4.32924230109804e-07,1.9773568,7.282926691424008e-05,1.89114,1.8684493,1.8684493e-05,111064784.6897663,113730000.0,103019600.0,113730000.0,0.14181,0.0,0.0,0.0,0.0,0.0910343,0.0008171329316644315,0.04992,0.69952,0.762702254786515,0.0,62.609,39760.0,0.0015747,2.153761,0.00021537609999999999,1176000,76178000,64.7772109,199,204998766,145589195,382804.0201005,0.271,0.0667107,0.0502436,0.0667107,0.0502436,0.0667107,0.2158109,4.8955451,0.021103156859765677,0.0667107,2.832841,0.007497523060989023,9.1624514,9.1624514,2.3638711443587642e-05,69500533.3333333,61222000.0,2.9495999,3.3484494,3.3484494,2.1395603603014308e-07,4.1109098,3.4740049,3.4740049,1.8648683,3.3972951618439965e-05,USD,ILS,1.0,0.3047768,0.0,0.0,0.0,0.0,39760.0,39760.0,40970.0,39760.0,0.0,0.0,-2.9533805,0.0,0.001,1.3012324357563849e-05,1.2449222,1.2985627,1.4256588,0.8981938,2.3017417,2.6429748,1.1413942,1.2021448,1.3085627,0.9081938,2.6529748,1.2121448,1.2603537,0.0020649806836496856,254928933.3333333,296593800.0,296593800.0,0.3568429,0.46173811856314745,26207000.0,41033400.0,41033400.0,205107066.6666667,228814133.3333333,228814133.3333333,2.1399463,0.04250594045852432,None
TLV:MYDS,MYDAS REAL ESTATE,Financial Services,Israel,76.2226467,-1.2969739877877444,22531600.0,8853133.3333333,-81369066.6666667,35598000.0,20644000.0,-314431000.0,20644000.0,-314431000.0,35598000.0,22531600.0,8853133.3333333,35598000.0,20644000.0,20644000.0,35598000.0,0.5574368,0.5574368,0.00014626654526192436,1.1256423,1.1256423,1.1256423,0.7054295,0.00011268033914483414,1.1256423,4.145923665200894e-05,0.7345121,0.7344835,7.3448349999999994e-06,27012894.1908714,27015000.0,15628733.3333333,27015000.0,0.57992,0.0,0.0,0.0,0.0,0.3413829,0.0030642868665668372,0.01,0.70574,0.7694840594879847,0.0,0.3,107.7,0.0027855,0.3702771,3.7027710000000005e-05,74363104,20644000,0.2776108,10000000,19839750,2511187777,2.0644,1.0593819,2.0032551,1.0593819,2.0032551,1.0593819,2.0032551,1.0593819,10.542628,0.04544595705964546,2.0032551,14.4036396,0.0381213135729025,1.0625463,1.0625463,2.741321539904889e-06,-11075333.3333333,-14627000.0,5582.3954503,13563.7865405,13563.7865405,0.000866685935813869,1.7627216,0.5815072,0.5815072,0.7635662,1.3910149885692227e-05,USD,ILS,1.0,0.3047768,0.0,0.0,0.0,0.0,107.7,50.0,125.0,89.285416,20.624403,115.4,-13.84,1.5386667,13.2698885,0.1726720933507064,2.7562348,3.5969524,28.0595457,1.4175837,0.2317109,2.5702577,2.0084866,1.2137898,3.6069524,1.4275837,2.5802577,1.2237898,2.4153711,0.003957376937399155,98570666.6666667,79068600.0,79068600.0,0.3610897,0.46723328027692673,1827733.3333333,1932800.0,1932800.0,55432000.0,26808600.0,26808600.0,7.2278755,0.1435679230103235,None
TLV:VILR,VILLAR INTL LTD,Real Estate,Israel,261.7743023,-1.2927838555504525,129165748.85792,57088250.3693333,516656981.1694934,116825519.092,59262934.4296,2186295649.9776,59262934.4296,2186295649.9776,116825519.092,129165748.85792,57088250.3693333,116825519.092,59262934.4296,59262934.4296,116825519.092,2.635405,2.635405,0.0006915072430022592,4.3201532,4.3201532,4.3201532,2.1919675,0.000350129447796632,4.3201532,0.00015911826864691716,4.6835051,4.6781267,4.6781267e-05,216199448.9490467,216696000.0,209727866.6666667,216696000.0,0.50728,1.0874198,2.5,1.4901063,2.5,1.2446492,0.011172095020116476,0.16611,0.75046,0.8182432727114135,0.0,10.949,15510.0,0.0007059,0.3943653,3.9436529999999996e-05,17763000,194447008,10.9467437,358,1010245619,84021408142,543148.0670391,0.182,0.1326624,0.0842456,0.1326624,0.0842456,0.1326624,0.1575614,4.2194004,0.018188509486994214,0.1326624,3.8922849,0.010301494435335182,27.4188559,27.4188559,7.073941180560156e-05,66594259.0797867,77545580.3312,15.1701608,13.0277653,13.0277653,8.324357602414563e-07,0.5333798,0.5105522,0.5105522,0.7155293,1.3035045043382538e-05,ILS,ILS,0.3047768,0.3047768,112.596,84.447,84.447,56.298,15510.0,11160.0,18780.0,15389.091,0.7856799,38.9784946,-17.4121406,1.1417323,2.215061,0.028823092203789737,2.8987474,2.9838646,0.3128034,0.3657017,0.106101,0.0621667,2.8608066,3.3619099,2.9938646,0.3757017,0.0721667,3.3719099,3.1828872,0.005214885778679298,915924138.84256,966908360.0984,966908360.0984,0.1612912,0.20870331237861905,331859333.3333333,407621133.3333333,407621133.3333333,315740088.8204267,324514897.3507734,324514897.3507734,12.6443061,0.2511549575921395,None
