Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roe,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,skip_reason
TLV:WILC,WILLI FOOD INTE,Consumer Defensive,Israel,11.121540099999999,2.3361555341204296e-05,1654338133.3333333,0.0,46578200.0,757730266.6666666,2.0,451895000.0,0.0,72880000.0,0.0,2556661500.0,1.5,72880000.0,2556661500.0,451895000.0,1654338133.3333333,4.0,46578200.0,451895000.0,1.0,72880000.0,1.0,72880000.0,451895000.0,0.3940185,0.3940185,4.081948000000001,4.081948000000001,4.081948000000001,0.39416009999999996,3.9416009999999997e-14,4.081948000000001,2.336159016618106e-05,3.2651611000000003,3.2371208,55504683.442469604,56458000.0,54496000.0,56458000.0,0.16128,0.11549360000000002,0.0,0.1542331,1.0,0.1446689,3.4864392776486854e-11,0.1093,0.71197,0.0,5.196000000000001,6782.0,0.0007661,0.4851614000000001,100000000,72882000,0.72882,181,178119000,178119000,402662.98342540005,0.09,0.098,0.3111844,0.1449376,0.3111844,0.1449376,0.1452961,4.0617726,0.10973440000000001,3.5626182999999996,28.093995500000002,28.093995500000002,19146566.666666698,0.5,55591000.0,1.0,9.3029212,3.2040978,3.2040978,0.1525437,2.0,0.15188310000000002,2.0,0.15188310000000002,0.3907218,USD,ILS,1.0,0.3054407,0,0,0,0,6782.0,6782.0,7034.0,6782.0,0.0,0.0,-3.5825988,0.0,0.001,29.054691100000003,2.0,28.442718199999998,2.0,1.9578256,2.0,1.4964895,1.0,1.3621106,1.0,0.6431204,1.0,28.8579107,2.0,30.798014399999996,2.0,28.452718199999996,1.5064895,0.6531204,30.808014399999998,29.6303663,1141076266.6666667,2.0,984545000.0,1.5,984545000.0,1059827600.0,2.0,915102800.0,1.5,915102800.0,0.174024,0.17964129999999998,485277000.0,558363400.0,558363400.0,40624333.33333329,1.0,46294800.0,1.0,46294800.0,2.6962182999999995,None
TLV:KEN,KENON HLDGS LTD,Utilities,Singapore,0.15448399999999998,2.3897948084374522e-05,378625333.3333333,0.0,340561866.6666667,56454350.0,0.25,441470000.0,0.0,564106000.0,0.0,3376230000.0,1.5,564106000.0,3376230000.0,441470000.0,378625333.3333333,1.0,340561866.6666667,441470000.0,1.0,564106000.0,1.0,564106000.0,441470000.0,5.8024569999999995,5.8024569999999995,4.1757192000000005,4.1757192000000005,4.1757192000000005,0.0473569,4.73569e-15,4.1757192000000005,2.3898256567563684e-05,50.12831679999999,48.9499532,53622975.3713791,56144000.0,72615733.3333333,56144000.0,1.27779,1.0449829,0.0,1.5144151000000001,1.0,1.2800627,3.084879248499868e-10,0.19744,0.60438,0.0,9.414,12670.0,0.000743,1.9850637999999998,53879100,555630016,10.3125334,124,2561654776,2090666741,4480887.2258065,-0.384,0.382,0.4050425,0.0266509,0.4050425,0.0266509,-0.1867394,0.2313261,0.2931627,5.6644504,-22.3612138,4472.02915,105048866.6666667,1.0,68392000.0,1.0,24.3853633,37.455474,37.455474,1.1957381,1.0,1.0452743,1.0,1.0452743,1.0233866,USD,ILS,1.0,0.3054407,0,0,0,0,12670.0,7426.0,13830.0,11987.659,5.6920288,70.616752,-8.3875633,1.6377264,19.2951488,1.9790178,1.0,2.2399853,1.0,6.5809991,1.0,15.8886577,2.0,2.3003533,1.0,1.0924247,1.0,3.5993904000000003,1.0,2.9555935,1.0,2.2499853,15.8986577,1.1024247,2.9655935,2.6077894,2088550200.0,1.0,4562166600.0,1.5,4562166600.0,887277066.6666666,1.0,1946964600.0,1.5,1946964600.0,0.2236487,0.3897361,507124866.6666667,426646800.0,426646800.0,1052683600.0,1.0,2029965000.0,1.5,2029965000.0,0.9508943999999999,None
TLV:ALBA,ALBAAD,Consumer Defensive,Israel,4.9262809,2.3995084291202256e-05,451618469.48057336,1.0,10219190.58804,74061407.9290867,1.0,472437653.7587,1.0,29727627.0089,1.0,346672140.09300005,1.0,29727627.0089,346672140.09300005,472437653.7587,451618469.48057336,1.0,10219190.58804,472437653.7587,1.0,29727627.0089,1.0,29727627.0089,472437653.7587,0.24801779999999998,0.24801779999999998,4.1926407,4.1926407,4.1926407,0.0805612,8.05612e-15,4.1926407,2.399510080663704e-05,1.5348395000000001,1.5062978,259650136.0199005,269307000.0,211488466.6666667,269307000.0,0.06292,0.0037645000000000005,0.1,0.1360068,2.75,0.06856380000000001,1.65234909054295e-11,0.16174000000000002,0.6094,0.0,9.24,3950.0,0.0023392,0.7890663,10530700,101626000,9.6504506,1822,383699553,12460737606,55777.167947300004,-0.5720000000000001,0.004,0.2789938,0.0893829,0.2789938,0.0893829,-0.3592515,0.2140748,0.0253457,1.8420343999999997,-11.670487699999999,8568.622196799999,85800491.80304,2.0,10625212.91055,0.5,4.471997099999999,36.1121755,36.1121755,1.9712125,1.0,1.0931996000000002,0.5,1.0931996000000002,1.0465619000000002,ILS,ILS,0.3054407,0.3054407,0,0,0,0,-0.47227790000000003,3850.0,9691.0,5532.553000000001,-28.604389299999998,2.5974026,-59.24053249999999,0.0342407,0.0352407,1.5166853999999999,1.0,1.4742701,1.0,0.7842051999999999,1.0,0.0825038,1.0,0.0731222,0.1666667,0.3825314,1.0,1.3178020000000001,1.0,1.4068145,1.0,1.4842701,0.0925038,0.39253140000000003,1.4168145,1.4505423000000002,417521594.70902663,1.0,747380680.20103,1.5,747380680.20103,140453383.1455933,1.0,155410590.2347467,1.0,155410590.2347467,0.1397757,0.2912844,143587733.3333333,218945066.6666667,218945066.6666667,275250350.6933134,1.0,511036775.35503006,1.5,511036775.35503006,4.1724654999999995,None
TLV:NISA,NISSAN,Healthcare,Israel,0.1550725,2.578067669437855e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.24374169999999998,0.24374169999999998,4.504633999999999,4.504633999999999,4.504633999999999,0.0011087999999999998,1.1087999999999999e-16,4.504633999999999,2.5780684456696856e-05,1.0693479,1.6040218000000002,80748266.2096544,0.0,0.0,0.0,0.09362999999999999,0.0,0.0,0.0,1.0,0.03221,7.762429183678328e-12,0.03938,0.5986,0.0,6.257999999999999,2822.0,0.0022175999999999997,1.2227812,9083520,66321000,7.301244500000001,402,172695976,78540381,164977.61194029998,-0.04,-0.042,-0.04,-0.042,0.0,0.0,-0.04,0.24600000000000002,-0.042,0.2458,-112.61585,887.9744724999999,0.0,1.0,0.0,1.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,1.0,10000000000000.0,1.0,0.0,0.0,USD,ILS,1.0,0.3054407,0,0,0,0,2822.0,2543.0,3232.0,2811.993,0.3558686,10.971293699999999,-12.6856436,0.8098694000000001,0.8108694000000001,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01,0.01,0.01,0.01,0.01,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-06,1e-06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1e-05,None
TLV:DNA,D.N.A BIOMEDICAL S,Healthcare,Israel,2476952026.974607,2.7193165920596163e-05,0.0,0.0,-12631600.0,-396387200.0,0.125,0.0,0.0,3105250.0,0.0,-899536000.0,0.25,3105250.0,-899536000.0,0.0,0.0,1.0,-12631600.0,0.0,1.0,3105250.0,0.25,3105250.0,0.0,0.0,0.0,4.7423093000000005,4.7423093000000005,4.7423093000000005,522309.2481904,5.223092481904e-08,4.7423093000000005,2.7140935236771508e-05,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.001,2.4099438632965936e-13,0.01,0.64461,0.0,-0.633,160.8,-0.0039366,6.0620154,30826400,12421000,0.40293379999999995,10000000,20777461,14726056,1.2421,0.24890820000000002,0.0,0.24890820000000002,0.0,0.24890820000000002,0.0,0.24890820000000002,5.2390702000000005,0.0,0.25,19.052442300000003,19.052442300000003,-1040466.6666667,1.0,-3978000.0,0.5,5007.669714500001,522309.2481904,522309.2481904,0.8292577,1.0,0.30303579999999997,1.0,0.30303579999999997,0.5514869000000001,USD,ILS,1.0,0.3054407,0,0,0,0,160.8,65.7,179.0,137.75745,16.726899300000003,144.74885840000002,-10.167597800000001,1.6787290000000001,22.3812128,1.1136921999999998,0.3333333,18.065732699999998,1.0,0.0934528,1.0,0.6761411,1.0,0.0,1.0,0.0,1.0,0.11999549999999999,1.0,8.1619208,1.0,18.0757327,0.6861411000000001,0.01,8.1719208,13.123826800000002,35627733.33333329,1.0,52910800.0,1.0,52910800.0,12508566.6666667,0.5,48579800.0,1.0,48579800.0,0.1586884,0.1639206,-9539733.3333333,18354600.0,18354600.0,10610600.0,1.0,4331000.0,1.0,4331000.0,1e-05,None
TLV:DORL,DORAL GP RENEWABLE,Technology,Israel,5.2321955,2.781555542628504e-05,7292142.8571429,0.0,-959571.4285714001,447666.6666667,0.5,26611000.0,0.0,2920750.0,0.0,34708000.0,1.0,2920750.0,34708000.0,26611000.0,7292142.8571429,1.0,-959571.4285714001,26611000.0,1.0,2920750.0,0.25,2920750.0,26611000.0,22.6062771,22.6062771,14.580585000000001,14.580585000000001,14.580585000000001,0.25496199999999997,2.5496199999999998e-14,4.860195,2.781561247662203e-05,246.8174664,249.63339190000002,2388500.5135694,2334000.0,-2303142.8571429,2334000.0,0.38841,-0.4034118,0.0,0.7225057,1.0,0.2368347,5.7075833188068976e-11,0.14513,0.60957,0.0,1.061,1512.0,0.0007017000000000001,9.0733136,143923008,10360000,0.07198289999999999,10000000,602975324,680060307,1.036,0.119174,13.374,0.119174,0.051826699999999996,0.119174,0.051826699999999996,0.119174,3.7021593,10.0434567,31.9414132,122.34698799999998,122.34698799999998,-4861714.285714299,0.5,-19662000.0,0.5,806.2874369,3066703.9164413,3066703.9164413,5.072741400000001,2.0,0.7441483,1.0,0.7441483,0.8636403,USD,ILS,1.0,0.3054407,0,0,0,0,1512.0,1167.0,1825.0,1382.2128,9.389813199999999,29.562982,-17.150684899999998,1.0486322,1.3296556000000002,0.5599361999999999,0.3333333,2.3428536,1.0,44.0182113,3.0,2.7174676,1.0,0.34339970000000003,0.3333333,2.287441,1.0,56.549517099999996,12.0,16.7342445,1.0,2.3528536,2.7274675999999998,2.297441,16.7442445,9.548549099999999,361412666.6666667,2.0,380734571.4285714,1.0,380734571.4285714,97480666.6666667,2.0,218397000.0,1.0,218397000.0,0.1076714,0.1133736,31198666.666666698,108838857.14285709,108838857.14285709,262095333.3333333,2.0,162507285.7142857,1.0,162507285.7142857,1.7527518,None
TLV:NTO,NETO M.E HOLDINGS,Consumer Defensive,Israel,0.15636070000000002,2.8082337825445992e-05,3658952175.2174935,4.0,32566046.708573304,118123652.06697328,1.0,1002370854.004,1.0,24926404.6456,1.0,237030840.9803,1.0,24926404.6456,237030840.9803,1002370854.004,3658952175.2174935,4.0,32566046.708573304,1002370854.004,1.0,24926404.6456,1.0,24926404.6456,1002370854.004,0.1334776,0.1334776,4.906882599999999,4.906882599999999,4.906882599999999,0.06276409999999999,6.276409999999999e-15,4.906882599999999,2.8082812494124108e-05,1.6359404,1.6249174,271718319.6415235,275380000.0,211589733.3333333,275380000.0,0.02487,5.8133434,156.856875,0.06774110000000001,2.75,1.9696514999999999,4.74674954525793e-10,0.061110000000000005,0.57932,0.0,37.05,17850.0,0.0020756,2.796708,3709300,81608000,22.000916600000004,1355,438524682,20597416065,60227.306273099995,-0.716,0.11800000000000001,0.30376759999999997,0.1143589,0.30376759999999997,0.1143589,-0.4610581,0.2038942,0.11708969999999999,3.6718377,-10.6426554,9396.1512649,38396991.1224267,1.0,37675194.0229,0.5,11.420808500000001,11.6396131,11.6396131,1.7163713,1.0,3.356158,1.0,3.356158,1.832982,ILS,ILS,0.3054407,0.3054407,0,0,0,0,17850.0,11600.0,18390.0,14472.624,23.3363072,53.8793103,-2.9363785,1.8409426,38.926148299999994,4.405806500000001,2.0,1.9429728,1.0,0.013682900000000001,0.08333330000000001,0.0858515,1.0,0.6093177,1.0,0.1559931,0.25,3.7515036,2.0,1.7455777,1.0,1.9529728,0.09585149999999999,0.1659931,1.7555777,1.8542752,975380606.9112133,2.0,505374770.1923467,1.0,505374770.1923467,145815109.5561067,1.0,80134465.00447328,1.0,80134465.00447328,0.1493226,0.4110572,600717133.3333334,604287666.6666666,604287666.6666666,223952888.3419667,1.0,260406115.9377333,1.0,260406115.9377333,7.301202099999999,None
TLV:PLRM,PALRAM,Industrials,Israel,3.9027986000000006,2.8801921143819554e-05,486683204.37956667,1.0,39191605.2848333,168555821.2779333,1.0,554115245.905,1.0,70166448.4854,1.0,1184443444.3926,1.5,70166448.4854,1184443444.3926,554115245.905,486683204.37956667,1.0,39191605.2848333,554115245.905,1.0,70166448.4854,1.0,70166448.4854,554115245.905,0.2248044,0.2248044,5.0325443,5.0325443,5.0325443,0.2310745,2.3107449999999997e-14,5.0325443,2.8801992928315236e-05,1.1099715,1.0929562,378941078.4259769,390559000.0,258678466.6666667,390559000.0,0.12663,0.4777509,4.75,0.28651040000000005,2.75,0.2979638,7.180760312945335e-11,0.12092,0.6484800000000001,0.0,10.600999999999999,5275.0,0.0020097,1.7441480999999999,25725500,229722000,8.929739,1594,407718236,41920373916,144116.6875784,-0.5820000000000001,-0.027999999999999997,14.5787807,0.1288583,14.5787807,0.1288583,3.2081952,18.1614354,0.0112146,1.3089889,1.5686528,1.5686528,34706585.31553,0.5,110454076.8154,1.0,11.7475757,3.6912919,3.6912919,0.8144844,1.0,1.5115003,2.0,1.5115003,1.2304309,ILS,ILS,0.3054407,0.3054407,0,0,0,0,5275.0,2700.0,5480.0,4267.475,23.609394299999998,95.3703704,-3.7408759,1.852518,40.4179794,2.4321197999999997,1.0,2.5059298,1.0,0.5029020000000001,2.0,0.07004969999999999,1.0,0.4992536,1.0,0.1674211,0.5,7.6303906,3.0,2.8724309,1.0,2.5159298,0.0800497,0.1774211,2.8824308999999997,2.6991803,401506157.77065337,1.0,456878667.40240663,1.0,456878667.40240663,206574676.81376,1.0,362266751.01627004,1.5,362266751.01627004,0.2535779,0.29368720000000004,550612133.3333334,683407133.3333334,683407133.3333334,165240690.0964133,1.0,182523929.9296333,1.0,182523929.9296333,12.131639,None
TLV:STG,STG,Technology,Israel,0.3123249,3.0109536353139866e-05,422089866.6666667,0.0,4604533.3333333,78136800.0,2.0,113424000.0,0.0,5325000.0,0.0,174240000.0,1.0,5325000.0,174240000.0,113424000.0,422089866.6666667,4.0,4604533.3333333,113424000.0,1.0,5325000.0,1.0,5325000.0,113424000.0,0.24740700000000002,0.24740700000000002,15.783035,15.783035,15.783035,0.0022629,2.2628999999999998e-16,5.2610117,3.010954553925809e-05,3.0409676,2.9842425,9590214.9457613,9948000.0,8077466.6666667005,9948000.0,0.04695,0.0459655,0.0,0.0184399,1.0,0.0381185,9.18634451530712e-12,0.058379999999999994,0.7377199999999999,0.0,1.226,1965.0,0.0006239,1.1269656000000001,4342890,5325000,1.226142,59,28075520,25667154,90254.2372881,-0.87,-0.036000000000000004,1.4248577,0.12275209999999999,1.4248577,0.12275209999999999,-0.2962856,0.2203714,0.0036880000000000003,0.8572905999999999,-53.269671499999994,1877.2407852000001,-3168800.0,0.5,-6570000.0,0.5,11286.700909899999,427329.07540840004,427329.07540840004,0.8347674,2.0,0.48754369999999997,1.0,0.48754369999999997,0.6992433000000001,USD,ILS,1.0,0.3054407,0,0,0,0,1965.0,10.14,1960.0,12.74,15323.8618524,19278.698224900003,0.255102,2.0051286,64.99102020000001,1.1785274,0.3333333,3.0758772,1.0,0.07491669999999999,0.5,0.098914,1.0,0.5478464,0.3333333,1.5272999,1.0,0.9905321,0.3333333,2.5708797999999997,1.0,3.0858772,0.10891400000000001,1.5372999,2.5808798,2.8333785,203943333.3333333,2.0,112403600.0,1.0,112403600.0,142286133.3333333,2.0,74955400.0,1.0,74955400.0,0.1473739,0.1710422,48156600.0,51102000.0,51102000.0,60026533.3333333,2.0,36546200.0,1.0,36546200.0,2.1042243,None
TLV:SPNTC,SPUNTECH,Consumer Cyclical,Israel,3.7208976000000002,3.1450696101980615e-05,205558679.23199332,1.0,18196894.4177733,118927612.7148,2.0,216348534.8612,1.0,32916427.9169,1.0,259141998.694,1.0,32916427.9169,259141998.694,216348534.8612,205558679.23199332,1.0,18196894.4177733,216348534.8612,1.0,32916427.9169,1.0,32916427.9169,216348534.8612,0.3204073,0.3204073,5.4953644,5.4953644,5.4953644,0.2374433,2.3744329999999998e-14,5.4953644,3.145078058971389e-05,1.3854790000000001,1.3854870000000001,163806880.952381,163805000.0,107751333.3333333,163805000.0,0.15214,0.47747399999999995,4.75,0.41942060000000003,2.75,0.3506782,8.451147760818954e-11,0.060820000000000006,0.69797,0.0,1.51,853.5,0.0017692,2.1480714,66357000,107767000,1.6240487,402,226953602,16818492230,268077.1144279,0.345,-0.042,1.3229763,0.10461949999999999,1.3229763,0.10461949999999999,0.5894941,7.927851700000001,-0.0053451,0.2494655,9.3221707,9.3221707,29804720.24158,1.0,15706524.39575,0.5,7.6146865,14.4496387,14.4496387,1.5147793,1.0,1.3598803999999998,1.0,1.3598803999999998,1.1671391000000002,ILS,ILS,0.3054407,0.3054407,0,0,0,0,853.5,759.9,1080.0,868.4539,-1.7218991000000001,12.3174102,-20.972222199999997,0.5848171999999999,0.5858171999999999,5.025003599999999,3.0,1.7380805000000001,1.0,0.0,1.0,0.0,1.0,0.0079437,1.0,0.0019859,1.0,0.9695961,1.0,2.5573127,2.0,1.7480805,0.01,0.011985899999999999,2.5673127,2.1576966,184280865.56146002,1.0,190619818.9475533,1.0,190619818.9475533,147588783.3382933,2.0,80883996.11956,1.0,80883996.11956,0.272681,0.5069585,-14053066.6666667,47142866.66666671,47142866.66666671,110486473.8923133,1.0,109735822.8279933,1.0,109735822.8279933,9.9060034,None
TLV:MMHD,MENORA MIVTACHIM,Financial Services,Israel,3.4625855000000003,3.2074233658611467e-05,3082112609.5749,1.0,149846438.0909867,2199480150.4424934,2.0,4462597974.7706,1.0,262367147.0453,1.0,6980451041.912101,1.5,262367147.0453,6980451041.912101,4462597974.7706,3082112609.5749,1.0,149846438.0909867,4462597974.7706,1.0,262367147.0453,1.0,262367147.0453,4462597974.7706,-0.31368759999999996,32.9127588,5.6043066,5.6043066,5.6043066,0.100529,1.0052899999999999e-14,5.6043066,3.207427286061057e-05,-3.1524535,20703.092563299997,-22568805588.71136,1453532000.0,913132466.6666666,1453532000.0,0.058789999999999995,0.2742202,4.75,0.15211789999999997,2.75,0.1627094,3.921205200306708e-11,0.08656,0.6458,0.0,13.561,7542.0,0.0017980999999999997,0.9583858000000001,63272000,858979008,13.575973699999999,3170,146876410734,146876410734,270971.2958991,0.6257630999999999,-0.017821700000000003,0.6257630999999999,-0.017821700000000003,0.6257630999999999,-0.017821700000000003,0.6257630999999999,8.1605186,-0.017821700000000003,0.2482178,8.9559564,8.9559564,173337464.8923633,0.5,656661157.5567,1.0,847.3437108999999,223.6715375,223.6715375,12.4981601,1.0,5.9196706,0.5,5.9196706,2.4340373,ILS,ILS,0.3054407,0.3054407,0,0,0,0,7542.0,4822.0,7900.0,6916.8369999999995,9.0382786,56.4081294,-4.5316456,1.7673813999999999,30.477665999999996,1.0805049999999998,1.0,2.1705217999999995,2.0,12.29866,1.0,11.9303017,1.0,0.0048311000000000005,0.5,0.0045567,0.5,12.605001300000001,1.0,85.1715189,1.0,2.1805217999999997,11.9403017,0.0145567,85.1815189,43.681020399999994,36450118209.44067,2.0,28456439230.39729,1.5,28456439230.39729,2715130434.4879603,2.0,2217982444.834841,1.5,2217982444.834841,0.10922,0.2182909,17472435000.0,23291656933.33333,23291656933.33333,33728722330.961742,2.0,26219213593.84547,1.5,26219213593.84547,1.1131678,None
TLV:IBI,IBI INV HOUSE,Financial Services,Israel,12.925299699999998,3.472559474390949e-05,1657512266.6666667,0.0,71005866.6666667,859378666.6666666,2.0,573488000.0,0.0,169059000.0,0.0,1938196000.0,1.0,169059000.0,1938196000.0,573488000.0,1657512266.6666667,4.0,71005866.6666667,573488000.0,1.0,169059000.0,1.0,169059000.0,573488000.0,0.3387337,0.3387337,6.06758,6.06758,6.06758,0.5315426999999999,5.3154269999999994e-14,6.06758,3.472565482473487e-05,0.7736813,0.7681826,254749899.52625352,258371000.0,133382600.0,258371000.0,0.29479,0.1760214,0.0,0.2747618,1.0,0.2495244,6.013397965227646e-11,0.01,0.83547,0.0,12.992,7895.0,0.0016455999999999999,1.7299419999999999,12660300,169059008,13.353475699999999,426,194293653,30483331694,396852.1314554,0.175,0.17300000000000001,0.2393724,0.14516600000000002,0.2393724,0.14516600000000002,0.19109310000000002,4.621419599999999,0.1660415,4.3248191,31.751958000000002,31.751958000000002,61830933.3333333,1.0,66490500.0,0.5,3.1423374,2.9221265,2.9221265,1.5291818000000001,2.0,0.8919864,1.0,0.8919864,0.9454503000000001,USD,ILS,1.0,0.3054407,0,0,0,0,7895.0,4190.0,9215.0,7492.915,5.366202599999999,88.424821,-14.324470999999999,1.4746268999999999,10.2823611,0.8085846999999999,0.3333333,2.2570539000000003,1.0,0.007292900000000001,0.3333333,0.012959100000000001,2.0,0.9234614,1.0,0.2413837,0.25,2.3868789,1.0,2.3247259,1.0,2.2670539,0.0229591,0.2513837,2.3347259,2.3008898999999996,1784911733.3333333,2.0,1079214600.0,1.0,1079214600.0,979403600.0,2.0,556603466.6666666,1.0,556603466.6666666,0.25665,0.4037333,320590266.6666667,398559666.6666667,398559666.6666667,760333733.3333334,2.0,497912666.6666667,1.0,497912666.6666667,6.4032165,None
TLV:PHOE,PHOENIX,Financial Services,Israel,3.5725487,3.50758808284352e-05,5228645083.0148,1.0,253533618.73687997,1640307213.7997599,1.0,9147055550.9525,1.0,554260635.6782,1.0,7206995492.780002,1.0,554260635.6782,7206995492.780002,9147055550.9525,5228645083.0148,1.0,253533618.73687997,9147055550.9525,1.0,554260635.6782,1.0,554260635.6782,9147055550.9525,-0.8017818,33.3190978,6.128782,6.128782,6.128782,0.1017701,1.0177010000000001e-14,6.128782,3.507592289315481e-05,-8.4075607,7495.6472591,-16677343557.707306,2895023000.0,1401495400.0,2895023000.0,0.06059,0.276915,4.75,0.1832612,2.75,0.1745887,4.2074896616593e-11,0.12319000000000001,0.43891,0.0,6.445,3899.0,0.0016530000000000002,1.2635148999999999,252610000,1814626048,7.1835084,355,304771638450,304771638450,5111622.6704225,0.366,0.162,1.7109151000000002,0.08376839999999999,1.7109151000000002,0.08376839999999999,0.7022288000000001,8.6299091,0.14244210000000002,4.0241501,8.7276145,8.7276145,397261041.10848665,0.5,948706755.6582,1.0,767.1822981,321.2495712,321.2495712,29.239040000000003,2.0,7.186084700000001,0.5,7.186084700000001,2.6816873,ILS,ILS,0.3054407,0.3054407,0,0,0,0,3899.0,1900.0,4042.0,3339.2695,16.762064300000002,105.2105263,-3.5378525,1.8664798999999999,42.280483000000004,1.0699143999999998,1.0,1.0711628,1.0,3.4362642,2.0,0.7319496,0.5,0.045401,1.0,0.009120200000000002,0.25,12.640348,1.0,27.267279499999997,1.0,1.0811628,0.7419496,0.0191202,27.2772795,14.179221100000001,34375379429.996765,1.0,58448415849.20595,1.5,58448415849.20595,4424186118.86744,2.0,2532175507.367913,1.0,2532175507.367913,0.1094829,0.3188871,41393040933.333336,88447380200.0,88447380200.0,32130960013.35313,1.0,54563925731.677895,1.5,54563925731.677895,2.1341933999999996,None
